0,-78.884
1.9536,-79.081
3.9072,-79.667
5.8608,-80.632
7.8144,-81.941
9.768,-83.515
11.722,-85.177
13.675,-86.613
15.629,-87.46
17.582,-87.6
19.536,-87.247
21.49,-86.67
23.443,-86.028
25.397,-85.383
27.35,-84.764
29.304,-84.189
31.258,-83.674
33.211,-83.236
35.165,-82.883
37.118,-82.614
39.072,-82.418
41.026,-82.281
42.979,-82.181
44.933,-82.096
46.886,-82.004
48.84,-81.885
50.794,-81.726
52.747,-81.53
54.701,-81.318
56.654,-81.12
58.608,-80.966
60.562,-80.875
62.515,-80.844
64.469,-80.851
66.422,-80.862
68.376,-80.844
70.33,-80.78
72.283,-80.675
74.237,-80.553
76.19,-80.438
78.144,-80.346
80.098,-80.278
82.051,-80.218
84.005,-80.145
85.958,-80.035
87.912,-79.872
89.866,-79.656
91.819,-79.402
93.773,-79.142
95.726,-78.916
97.68,-78.759
99.634,-78.692
101.59,-78.718
103.54,-78.819
105.49,-78.957
107.45,-79.087
109.4,-79.165
111.36,-79.167
113.31,-79.093
115.26,-78.961
117.22,-78.79
119.17,-78.598
121.12,-78.388
123.08,-78.152
125.03,-77.877
126.98,-77.553
128.94,-77.18
130.89,-76.77
132.84,-76.348
134.8,-75.944
136.75,-75.59
138.71,-75.309
140.66,-75.12
142.61,-75.033
144.57,-75.047
146.52,-75.159
148.47,-75.354
150.43,-75.618
152.38,-75.927
154.33,-76.255
156.29,-76.574
158.24,-76.85
160.2,-77.06
162.15,-77.188
164.1,-77.234
166.06,-77.214
168.01,-77.147
169.96,-77.054
171.92,-76.945
173.87,-76.822
175.82,-76.676
177.78,-76.496
179.73,-76.272
181.68,-76.002
183.64,-75.694
185.59,-75.371
187.55,-75.06
189.5,-74.793
191.45,-74.601
193.41,-74.512
195.36,-74.547
197.31,-74.717
199.27,-75.027
201.22,-75.465
203.17,-76.005
205.13,-76.605
207.08,-77.199
209.04,-77.713
210.99,-78.082
212.94,-78.27
214.9,-78.287
216.85,-78.177
218.8,-77.994
220.76,-77.786
222.71,-77.583
224.66,-77.402
226.62,-77.247
228.57,-77.115
230.53,-76.996
232.48,-76.882
234.43,-76.766
236.39,-76.645
238.34,-76.518
240.29,-76.388
242.25,-76.255
244.2,-76.121
246.15,-75.986
248.11,-75.85
250.06,-75.713
252.01,-75.578
253.97,-75.451
255.92,-75.336
257.88,-75.24
259.83,-75.163
261.78,-75.098
263.74,-75.033
265.69,-74.95
267.64,-74.834
269.6,-74.683
271.55,-74.5
273.5,-74.3
275.46,-74.095
277.41,-73.894
279.37,-73.692
281.32,-73.478
283.27,-73.232
285.23,-72.931
287.18,-72.553
289.13,-72.093
291.09,-71.565
293.04,-71.004
294.99,-70.458
296.95,-69.972
298.9,-69.577
300.85,-69.285
302.81,-69.088
304.76,-68.964
306.72,-68.878
308.67,-68.8
310.62,-68.706
312.58,-68.588
314.53,-68.449
316.48,-68.297
318.44,-68.139
320.39,-67.978
322.34,-67.813
324.3,-67.638
326.25,-67.447
328.21,-67.241
330.16,-67.025
332.11,-66.811
334.07,-66.613
336.02,-66.449
337.97,-66.328
339.93,-66.258
341.88,-66.235
343.83,-66.25
345.79,-66.284
347.74,-66.318
349.69,-66.331
351.65,-66.309
353.6,-66.244
355.56,-66.135
357.51,-65.987
359.46,-65.813
361.42,-65.633
363.37,-65.472
365.32,-65.353
367.28,-65.292
369.23,-65.293
371.18,-65.348
373.14,-65.439
375.09,-65.548
377.05,-65.662
379,-65.783
380.95,-65.926
382.91,-66.108
384.86,-66.344
386.81,-66.631
388.77,-66.954
390.72,-67.282
392.67,-67.58
394.63,-67.821
396.58,-67.998
398.53,-68.119
400.49,-68.203
402.44,-68.264
404.4,-68.311
406.35,-68.348
408.3,-68.377
410.26,-68.404
412.21,-68.438
414.16,-68.481
416.12,-68.517
418.07,-68.506
420.02,-68.379
421.98,-68.059
423.93,-67.499
425.89,-66.721
427.84,-65.813
429.79,-64.888
431.75,-64.045
433.7,-63.354
435.65,-62.862
437.61,-62.597
439.56,-62.574
441.51,-62.798
443.47,-63.263
445.42,-63.953
447.37,-64.842
449.33,-65.889
451.28,-67.043
453.24,-68.245
455.19,-69.439
457.14,-70.574
459.1,-71.602
461.05,-72.476
463,-73.147
464.96,-73.584
466.91,-73.788
468.86,-73.785
470.82,-73.607
472.77,-73.282
474.73,-72.835
476.68,-72.303
478.63,-71.741
480.59,-71.208
482.54,-70.755
484.49,-70.419
486.45,-70.214
488.4,-70.136
490.35,-70.165
492.31,-70.274
494.26,-70.431
496.21,-70.613
498.17,-70.808
500.12,-71.015
502.08,-71.243
504.03,-71.503
505.98,-71.8
507.94,-72.132
509.89,-72.488
511.84,-72.844
513.8,-73.171
515.75,-73.44
517.7,-73.632
519.66,-73.745
521.61,-73.795
523.57,-73.806
525.52,-73.803
527.47,-73.804
529.43,-73.812
531.38,-73.82
533.33,-73.813
535.29,-73.78
537.24,-73.714
539.19,-73.621
541.15,-73.516
543.1,-73.414
545.05,-73.327
547.01,-73.26
548.96,-73.209
550.92,-73.173
552.87,-73.149
554.82,-73.143
556.78,-73.158
558.73,-73.193
560.68,-73.244
562.64,-73.299
564.59,-73.348
566.54,-73.381
568.5,-73.389
570.45,-73.363
572.41,-73.289
574.36,-73.147
576.31,-72.917
578.27,-72.589
580.22,-72.175
582.17,-71.709
584.13,-71.245
586.08,-70.841
588.03,-70.545
589.99,-70.388
591.94,-70.382
593.89,-70.516
595.85,-70.761
597.8,-71.065
599.76,-71.364
601.71,-71.596
603.66,-71.721
605.62,-71.733
607.57,-71.665
609.52,-71.567
611.48,-71.486
613.43,-71.459
615.38,-71.502
617.34,-71.613
619.29,-71.775
621.25,-71.961
623.2,-72.139
625.15,-72.283
627.11,-72.375
629.06,-72.415
631.01,-72.414
632.97,-72.39
634.92,-72.36
636.87,-72.338
638.83,-72.333
640.78,-72.347
642.74,-72.382
644.69,-72.438
646.64,-72.514
648.6,-72.606
650.55,-72.707
652.5,-72.806
654.46,-72.889
656.41,-72.941
658.36,-72.957
660.32,-72.939
662.27,-72.897
664.22,-72.845
666.18,-72.798
668.13,-72.764
670.09,-72.748
672.04,-72.753
673.99,-72.783
675.95,-72.843
677.9,-72.939
679.85,-73.071
681.81,-73.235
683.76,-73.416
685.71,-73.595
687.67,-73.754
689.62,-73.88
691.58,-73.965
693.53,-74.009
695.48,-74.014
697.44,-73.986
699.39,-73.933
701.34,-73.861
703.3,-73.779
705.25,-73.69
707.2,-73.594
709.16,-73.484
711.11,-73.35
713.06,-73.185
715.02,-72.985
716.97,-72.758
718.93,-72.514
720.88,-72.264
722.83,-72.021
724.79,-71.793
726.74,-71.582
728.69,-71.388
730.65,-71.203
732.6,-71.01
734.55,-70.791
736.51,-70.534
738.46,-70.246
740.42,-69.95
742.37,-69.678
744.32,-69.464
746.28,-69.326
748.23,-69.262
750.18,-69.252
752.14,-69.264
754.09,-69.258
756.04,-69.206
758,-69.098
759.95,-68.942
761.9,-68.758
763.86,-68.568
765.81,-68.391
767.77,-68.241
769.72,-68.123
771.67,-68.036
773.63,-67.978
775.58,-67.943
777.53,-67.928
779.49,-67.927
781.44,-67.937
783.39,-67.95
785.35,-67.954
787.3,-67.933
789.26,-67.869
791.21,-67.746
793.16,-67.56
795.12,-67.322
797.07,-67.055
799.02,-66.787
800.98,-66.542
802.93,-66.332
804.88,-66.156
806.84,-66.003
808.79,-65.858
810.74,-65.707
812.7,-65.54
814.65,-65.352
816.61,-65.137
818.56,-64.893
820.51,-64.616
822.47,-64.311
824.42,-63.989
826.37,-63.665
828.33,-63.358
830.28,-63.079
832.23,-62.833
834.19,-62.613
836.14,-62.407
838.1,-62.197
840.05,-61.965
842,-61.698
843.96,-61.387
845.91,-61.03
847.86,-60.623
849.82,-60.159
851.77,-59.626
853.72,-59.008
855.68,-58.299
857.63,-57.51
859.58,-56.678
861.54,-55.848
863.49,-55.069
865.45,-54.376
867.4,-53.794
869.35,-53.331
871.31,-52.985
873.26,-52.742
875.21,-52.578
877.17,-52.458
879.12,-52.345
881.07,-52.216
883.03,-52.068
884.98,-51.926
886.94,-51.828
888.89,-51.81
890.84,-51.888
892.8,-52.045
894.75,-52.233
896.7,-52.383
898.66,-52.428
900.61,-52.341
902.56,-52.148
904.52,-51.908
906.47,-51.677
908.42,-51.49
910.38,-51.351
912.33,-51.241
914.29,-51.131
916.24,-50.992
918.19,-50.812
920.15,-50.597
922.1,-50.363
924.05,-50.131
926.01,-49.914
927.96,-49.721
929.91,-49.562
931.87,-49.455
933.82,-49.422
935.78,-49.485
937.73,-49.662
939.68,-49.957
941.64,-50.355
943.59,-50.825
945.54,-51.323
947.5,-51.803
949.45,-52.231
951.4,-52.596
953.36,-52.904
955.31,-53.172
957.26,-53.422
959.22,-53.672
961.17,-53.932
963.13,-54.205
965.08,-54.483
967.03,-54.748
968.99,-54.972
970.94,-55.13
972.89,-55.212
974.85,-55.224
976.8,-55.19
978.75,-55.141
980.71,-55.106
982.66,-55.108
984.62,-55.159
986.57,-55.265
988.52,-55.424
990.48,-55.628
992.43,-55.861
994.38,-56.101
996.34,-56.317
998.29,-56.468
1000.2,-56.504
1002.2,-56.372
1004.2,-56.036
1006.1,-55.5
1008.1,-54.818
1010,-54.072
1012,-53.347
1013.9,-52.711
1015.9,-52.206
1017.8,-51.857
1019.8,-51.671
1021.7,-51.65
1023.7,-51.786
1025.6,-52.064
1027.6,-52.462
1029.5,-52.951
1031.5,-53.496
1033.5,-54.055
1035.4,-54.589
1037.4,-55.056
1039.3,-55.414
1041.3,-55.633
1043.2,-55.708
1045.2,-55.671
1047.1,-55.583
1049.1,-55.507
1051,-55.49
1053,-55.552
1054.9,-55.685
1056.9,-55.857
1058.9,-56.012
1060.8,-56.079
1062.8,-55.998
1064.7,-55.746
1066.7,-55.363
1068.6,-54.931
1070.6,-54.546
1072.5,-54.289
1074.5,-54.214
1076.4,-54.351
1078.4,-54.707
1080.3,-55.267
1082.3,-55.993
1084.2,-56.822
1086.2,-57.663
1088.2,-58.417
1090.1,-59.001
1092.1,-59.386
1094,-59.603
1096,-59.72
1097.9,-59.811
1099.9,-59.934
1101.8,-60.123
1103.8,-60.394
1105.7,-60.74
1107.7,-61.138
1109.6,-61.555
1111.6,-61.947
1113.6,-62.269
1115.5,-62.479
1117.5,-62.555
1119.4,-62.495
1121.4,-62.33
1123.3,-62.109
1125.3,-61.884
1127.2,-61.694
1129.2,-61.559
1131.1,-61.475
1133.1,-61.414
1135,-61.331
1137,-61.176
1138.9,-60.916
1140.9,-60.558
1142.9,-60.148
1144.8,-59.754
1146.8,-59.44
1148.7,-59.252
1150.7,-59.208
1152.6,-59.31
1154.6,-59.539
1156.5,-59.869
1158.5,-60.266
1160.4,-60.699
1162.4,-61.13
1164.3,-61.518
1166.3,-61.816
1168.3,-61.98
1170.2,-62
1172.2,-61.903
1174.1,-61.75
1176.1,-61.605
1178,-61.516
1180,-61.504
