fileName,ch1,ch2,ch3,ch4,ch5,ch6
11-52-39_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-06-34_dur=600secs.wav,ok,ok,ok,OverPower,ok,ok
12-06-47_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-07-01_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-10-43_dur=600secs.wav,ok,OverPower,ok,ok,ok,ok
12-12-27_dur=600secs.wav,ok,OverPower,ok,ok,ok,ok
12-12-38_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-12-51_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-16-34_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-16-53_dur=600secs.wav,ok,ok,ok,ok,ok,ok
