fileName,ch1,ch2,ch3,ch4,ch5,ch6
11-45-57_dur=600secs.wav,ok,ok,ok,ok,ok,ok
11-54-19_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-02-15_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-02-31_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-05-23_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-07-22_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-08-42_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-29-31_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-38-03_dur=600secs.wav,ok,ok,ok,ok,ok,ok
12-53-03_dur=600secs.wav,ok,ok,ok,ok,ok,ok
