VARIANCE:,yellow,,,,,,,blue ,,,,,,,green ,,,,,,,yellowgreen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early,1.5662,1.8364,1.3168,1.2712,1.4729,1.3064,,0.30142,0.3055,0.00058185,0.00064648,0.31552,0.3434,,3.8138,9.2663,2.238,3.4052,1.9002,1.5485,,1.1417,1.7406,0.27846,0.29857,0.27639,0.25843,,0.19484722,0.263967284,0.119519818,0.104213884,0.168173262,0.116076172,,-0.520827934,-0.514988785,-3.235188961,-3.189444906,-0.500973107,-0.464199709,,0.581357914,0.966906357,0.349860082,0.532142625,0.278799314,0.18991121,,0.057552001,0.240698979,-0.555237181,-0.524953832,-0.558477674,-0.587657072
early,2.6961,2.6296,1.9396,1.7838,2.0763,2.0364,,0.32763,0.2975,0.22687,0.23801,0.056973,0.08435,,1.0214,5.5853,0.97438,1.2261,1.2581,0.97476,,3.0516,5.1682,0.36522,0.38925,0.32989,0.28285,,0.430735996,0.419889691,0.287712175,0.25134616,0.317290104,0.308863088,,-0.484616338,-0.52651303,-0.644222929,-0.623404796,-1.244330912,-1.073914913,,0.009195854,0.747046505,-0.011271639,0.088525892,0.099715162,-0.011102301,,0.484527606,0.713339312,-0.437445448,-0.409771379,-0.481630849,-0.548443817
early,2.0391,1.8806,1.3085,1.2629,1.4683,1.4227,,0.2855,0.28997,0.00058229,0.00064358,0.26786,0.34752,,18.61483,10.48137,3.855794,20.23213,183.583,45.04728,,2.0483,2.9922,0.31988,0.3339,0.28983,0.26667,,0.309438525,0.274296432,0.116773727,0.101368963,0.166814799,0.153113332,,-0.544393887,-0.537646931,-3.234860668,-3.191397461,-0.572092136,-0.459020196,,1.269859074,1.020418052,0.586113823,1.306041607,2.263832463,1.653668573,,0.311393565,0.475990619,-0.495012913,-0.476383581,-0.537856663,-0.574025839
early,3.6006,4.7543,2.1779,2.2628,2.6171,2.3159,,0.41607,0.38859,0.32444,0.35527,0.35974,0.34923,,4.71532,21.0892,4.05629,5.04287,2.63783,2.35916,,5.85494,10.672,0.349921,0.375594,0.312844,0.268762,,0.556374877,0.677086583,0.338037935,0.35464617,0.417820317,0.364719803,,-0.380833597,-0.41050838,-0.488865607,-0.449441464,-0.44401127,-0.456888456,,0.673511171,1.324060105,0.608128997,0.702677773,0.421246803,0.372757396,,0.767522449,1.028245817,-0.456029993,-0.425281354,-0.50467217,-0.570632136
early,3.1279,2.7165,1.3218,1.3689,1.5777,1.4415,,0.30891,0.3403,0.31418,0.33169,0.31546,0.33409,,0.91395,6.5941,0.73591,1.0205,0.91205,0.72225,,41.9562,60.7911,0.942587,1.03926,0.622352,0.380127,,0.49525286,0.434009709,0.121165748,0.136371723,0.198024426,0.158814647,,-0.510168033,-0.468138051,-0.502821465,-0.479267622,-0.501055701,-0.476136523,,-0.039077563,0.819155529,-0.133175296,0.008813009,-0.039981352,-0.141312449,,1.622796147,1.783840002,-0.025678554,0.016724212,-0.20596391,-0.420071282
early,4.0592,4.8575,2.7344,2.8895,3.1658,3.0225,,0.27616,0.28209,0.02035,0.022277,0.26683,0.30557,,0.83033,8.1397,0.80344,1.0621,1.0331,0.79718,,0.63834,0.58986,0.073442,1.1874,1.5789,0.26637,,0.60844045,0.686412809,0.436862045,0.460822699,0.500483475,0.48036631,,-0.558839226,-0.549612309,-1.691435586,-1.652143295,-0.573765344,-0.514889286,,-0.080749271,0.910608399,-0.09504655,0.026165409,0.014142362,-0.098443606,,-0.194947941,-0.229251054,-1.134055505,0.074597045,0.198354625,-0.574514689
early,1.959,2.7235,1.3398,1.2244,1.4168,1.462,,0.28731,0.30303,0.00058641,0.0006449,0.28606,0.31875,,15.5292,17.5851,11.9928,17.3724,8.22349,5.32828,,2.5284,3.1527,0.32519,0.34426,0.29758,0.27283,,0.292034436,0.43512738,0.127039973,0.087923321,0.151308548,0.164947373,,-0.541649258,-0.518514374,-3.231798632,-3.190507623,-0.543542866,-0.496549807,,1.191149083,1.245144842,1.078920591,1.23985982,0.915056169,0.726587039,,0.402845782,0.498682647,-0.487862818,-0.463113436,-0.526396261,-0.564107877
early,1.8518,2.2969,1.6098,1.5513,1.7695,1.7253,,0.00057901,0.00064858,0.33143,0.32393,0.2959,0.32164,,4.12117,17.6087,3.10844,6.20244,2.68039,1.87269,,2.2284,3.1522,0.32703,0.34331,0.30005,0.27372,,0.26759408,0.361142088,0.206771923,0.190695792,0.247850567,0.236864622,,-3.237313936,-3.188036448,-0.479608183,-0.489548829,-0.528855035,-0.492629947,,0.61502053,1.245727294,0.492542489,0.792562572,0.428197989,0.272465891,,0.34799315,0.498613765,-0.485412406,-0.464313546,-0.522806369,-0.562693469
early,1.8225,2.0755,1.6424,1.5182,1.6923,1.7199,,0.70154,0.58109,0.42104,0.45002,0.47725,0.33025,,5.62676,14.0073,2.51795,5.42219,11.6945,11.3496,,0.87516,1.3945,0.27744,0.29742,0.27983,0.25753,,0.260667537,0.317122738,0.215478936,0.181328987,0.228477354,0.235503196,,-0.153947562,-0.235756598,-0.375676643,-0.346768185,-0.321254063,-0.481157174,,0.750258391,1.14635443,0.401047102,0.734174732,1.067981658,1.054980556,,-0.05791254,0.144418519,-0.556830924,-0.526629831,-0.553105728,-0.589172172
early,17.98,21.832,17.5107,15.8341,18.2845,20.1363,,0.11009,0.11655,0.14853,0.16754,0.26153,0.29089,,8.77606,23.2894,10.0284,8.42546,4.88337,4.30293,,341.2082,300.7226,263.2062,256.1013,140.2837,46.91014,,1.254789687,1.339093523,1.243303508,1.199593383,1.262083089,1.303979673,,-0.958252128,-0.933487722,-0.828185819,-0.775881489,-0.582478486,-0.536271208,,0.943299584,1.3671583,1.001231648,0.925593621,0.688719631,0.633764281,,2.53301946,2.478166068,2.420296115,2.408411783,2.147007212,1.671266729
