Time	Sep	R	Theta	Phi
1760	0	1.0000527986061536	0.0	-2.5307356190132495
1780	0	1.0000527986061536	0.0	-2.5307356190132495
1800	0	1.0000527986061536	0.0	-2.5307356190132495
1820	0	1.0000527986061536	0.0	-2.5307356190132495
1840	0	1.0000527986061536	0.0	-2.5307356190132495
1880	1	0.9999779997579946	0.0	0.5236114777699694
1900	1	0.9999779997579946	0.0	0.5236114777699694
1900	2	0.9999779997579946	0.0	-2.617981175819824
1920	1	0.9999779997579946	0.0	0.5236114777699694
1920	2	0.9999779997579946	0.0	-2.617981175819824
1940	1	0.9999779997579946	0.0	0.5236114777699694
1940	2	0.9999779997579946	0.0	-2.617981175819824
1960	2	0.9999779997579946	0.0	-2.617981175819824
3120	3	0.9999779997579946	0.0	-2.617981175819824
3140	3	0.9999779997579946	0.0	-2.617981175819824
3160	3	0.9999779997579946	0.0	-2.617981175819824
3180	3	0.9999779997579946	0.0	-2.617981175819824
3200	3	0.9999779997579946	0.0	-2.617981175819824
3220	3	1.0000527986061536	0.0	-2.5307356190132495
3240	3	1.0000527986061536	0.0	-2.5307356190132495
3260	3	1.0000527986061536	0.0	-2.5307356190132495
3280	3	0.9999779997579946	0.0	-2.617981175819824
3300	3	0.9999779997579946	0.0	-2.617981175819824
3320	3	0.9999779997579946	0.0	-2.617981175819824
3340	3	0.9999779997579946	0.0	-2.617981175819824
3360	3	0.9999779997579946	0.0	-2.617981175819824
3380	3	1.0000527986061536	0.0	-2.5307356190132495
3400	3	0.9999779997579946	0.0	-2.617981175819824
3420	3	0.9999779997579946	0.0	-2.617981175819824
3440	3	1.0000527986061536	0.0	-2.5307356190132495
3460	3	0.9999779997579946	0.0	-2.617981175819824
3480	3	1.0000527986061536	0.0	-2.5307356190132495
3500	3	1.0000527986061536	0.0	-2.5307356190132495
3520	3	1.0000527986061536	0.0	-2.5307356190132495
3540	3	1.0000527986061536	0.0	-2.5307356190132495
3680	4	0.9999904099540154	0.0	-2.356194490192345
3700	4	0.9999904099540154	0.0	-2.356194490192345
3720	4	0.9999904099540154	0.0	-2.356194490192345
3740	4	0.9999904099540154	0.0	-2.356194490192345
4600	5	1.0000527986061536	0.0	-0.9599392922183528
4620	5	1.0000527986061536	0.0	-0.9599392922183528
4640	5	0.9999779997579946	0.0	-1.0471848490249271
4660	5	1.0000527986061536	0.0	-0.9599392922183528
4680	5	0.9999779997579946	0.0	-1.0471848490249271
4700	5	1.0000527986061536	0.0	-0.9599392922183528
4720	5	0.9999779997579946	0.0	-1.0471848490249271
4740	5	0.9999779997579946	0.0	-1.0471848490249271
4760	5	0.9999779997579946	0.0	-1.0471848490249271
4780	5	0.9999779997579946	0.0	-1.0471848490249271
