0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23.17707	23.065317	22.99842	22.982256	23.008062	23.054268	23.097322	23.130827	23.166315	23.216877	23.26971	23.31053	23.358728	23.376637	23.319359	23.234102	23.148598	23.076359	23.021965	22.990574	22.981165	22.989021	23.012947	23.046854	23.084145	23.12783	23.18639	23.25315	23.293758	23.2911	23.27435	23.272402	23.29755	23.344913	23.392265	23.410873	23.394928	23.351864	23.278973	23.185257	23.097195	23.028955	22.984161	22.964615	22.969563	22.985456	22.99728	23.01896	23.076801	23.19436	23.352356	23.376472	23.280428	23.216652	23.201582	23.209126	23.229591	23.254292	23.278946	23.288134	23.281515	23.272	23.247581	23.210205	23.194704	23.217247	23.267673	23.331612	23.39418	23.415348	23.380373	23.300295
23.078533	23.074448	23.068993	23.068558	23.07104	23.07024	23.086037	23.123531	23.161469	23.162159	23.127163	23.079834	23.044043	23.046131	23.082607	23.113094	23.142832	23.188103	23.227337	23.23149	23.188148	23.12365	23.082912	23.084154	23.104918	23.126566	23.157543	23.195156	23.221188	23.225481	23.211159	23.177258	23.131516	23.106274	23.122505	23.17413	23.234728	23.265608	23.249306	23.211287	23.164734	23.123165	23.09626	23.08072	23.07201	23.07185	23.089487	23.133682	23.168707	23.166964	23.1929	23.23767	23.267248	23.249254	23.212797	23.191166	23.193436	23.211212	23.199074	23.160892	23.144508	23.145813	23.144459	23.147991	23.1716	23.19843	23.205997	23.215933	23.237104	23.213558	23.149464	23.098537
23.150352	23.125648	23.09517	23.076511	23.079105	23.074522	23.050299	23.045092	23.067413	23.077143	23.101875	23.14416	23.173233	23.1658	23.120895	23.067806	23.041279	23.063442	23.111296	23.145199	23.14135	23.113396	23.080967	23.052961	23.022648	22.990826	22.97385	22.98021	23.00562	23.04874	23.110811	23.181372	23.233425	23.24913	23.24585	23.255299	23.278976	23.295712	23.310396	23.310246	23.281673	23.264988	23.263472	23.234499	23.16877	23.123878	23.126566	23.160915	23.193005	23.208551	23.229198	23.24769	23.221874	23.145607	23.084877	23.052988	23.059986	23.097404	23.119549	23.095634	23.062876	23.056938	23.074968	23.10776	23.143223	23.149002	23.12991	23.13416	23.173075	23.203733	23.19103	23.170235
23.189274	23.160835	23.149399	23.16475	23.175095	23.182106	23.225153	23.281698	23.274393	23.166876	23.05482	23.002491	23.003962	23.03073	23.056847	23.070377	23.067533	23.044373	23.00338	22.963926	22.947214	22.972383	23.053644	23.172733	23.249996	23.257755	23.20613	23.103683	23.017593	22.973946	22.971144	22.99217	23.015882	23.04016	23.063242	23.077366	23.088053	23.101065	23.122082	23.146603	23.161915	23.181355	23.225578	23.289303	23.345207	23.352253	23.296034	23.195438	23.098103	23.038061	23.011208	23.002747	23.00261	23.001038	22.983608	22.951084	22.921474	22.910748	22.91195	22.91953	22.949953	22.99887	23.029312	23.01104	22.960121	22.934866	22.952604	22.998222	23.059113	23.125448	23.17905	23.201302
23.019768	23.069557	23.133389	23.18357	23.175753	23.180103	23.210331	23.253614	23.296614	23.320175	23.30125	23.256903	23.229496	23.222597	23.21032	23.18855	23.179476	23.187855	23.194532	23.179485	23.17455	23.179989	23.16432	23.152864	23.171932	23.187828	23.176386	23.13733	23.098757	23.083418	23.087612	23.099691	23.11826	23.134811	23.141878	23.140453	23.140797	23.155691	23.177374	23.191029	23.19832	23.199348	23.195583	23.197289	23.184727	23.145607	23.109663	23.072407	23.029789	23.00047	22.998924	23.01976	23.041977	23.045256	23.041687	23.044863	23.053865	23.094223	23.189009	23.27729	23.245651	23.214323	23.201597	23.190155	23.179064	23.150219	23.082077	23.02696	22.997217	22.982977	22.979912	22.989443
23.230753	23.20957	23.210205	23.218805	23.21986	23.234331	23.230846	23.187532	23.146055	23.126095	23.133865	23.161064	23.191868	23.230288	23.274517	23.300339	23.288164	23.247145	23.1975	23.13738	23.069706	23.030827	23.041658	23.096924	23.176914	23.202219	23.161991	23.113468	23.07577	23.038004	22.991125	22.953968	22.937803	22.93879	22.94645	22.94445	22.95377	23.000835	23.073689	23.13138	23.171082	23.198715	23.22279	23.244097	23.242073	23.236332	23.260565	23.310308	23.335058	23.299492	23.252384	23.20813	23.160938	23.128754	23.13606	23.184309	23.23727	23.26043	23.254158	23.21878	23.160538	23.125778	23.118696	23.132818	23.177372	23.244743	23.313944	23.3772	23.389826	23.342001	23.293169	23.257961
23.09362	23.059187	23.063688	23.097918	23.135195	23.17015	23.184395	23.15603	23.09802	23.046593	23.024055	23.01837	23.020126	23.037909	23.06672	23.09299	23.086767	23.045433	23.042759	23.07397	23.068113	23.059547	23.064833	23.07753	23.089386	23.079481	23.071802	23.10942	23.194902	23.369164	23.717663	23.30942	23.178387	23.115623	23.05421	22.990765	22.956295	22.98214	23.09042	23.25975	23.180475	23.066008	23.00852	22.98164	22.978386	22.986221	23.002684	23.036255	23.089474	23.134825	23.110405	23.084232	23.079405	23.065138	23.05371	23.113491	23.334972	23.29568	23.087624	23.025879	23.010162	22.993793	22.970846	22.959923	22.973309	23.014656	23.082697	23.170113	23.265284	23.360453	23.297611	23.170944
23.284636	23.322426	23.318766	23.275757	23.21064	23.157635	23.07456	22.985004	22.934841	22.908499	22.894716	22.895363	22.925228	22.980782	23.040985	23.088572	23.114292	23.120975	23.11945	23.107826	23.10666	23.151115	23.240982	23.352997	23.437872	23.450487	23.365768	23.194979	23.065865	22.993431	22.969173	22.982576	23.019564	23.060562	23.07952	23.063066	23.02267	22.989645	22.987228	23.013561	23.046038	23.073835	23.114462	23.17202	23.231771	23.301332	23.393986	23.42844	23.336617	23.211437	23.101328	23.030434	23.007992	23.017914	23.039618	23.068293	23.08876	23.085405	23.070541	23.062637	23.067772	23.085163	23.114082	23.15123	23.179075	23.177786	23.151016	23.125065	23.11618	23.124798	23.158794	23.21903
23.21793	23.2026	23.147068	23.099844	23.077637	23.071793	23.074589	23.073376	23.062143	23.052582	23.063751	23.090107	23.103897	23.10137	23.09652	23.089966	23.081835	23.0764	23.060719	23.043797	23.030083	23.005198	22.988626	22.99883	23.032248	23.074394	23.117884	23.16753	23.185986	23.16202	23.148285	23.159607	23.184277	23.207207	23.220263	23.231976	23.23842	23.22499	23.188679	23.132288	23.097485	23.120071	23.184013	23.219788	23.240091	23.278036	23.314554	23.330029	23.322172	23.302986	23.297638	23.295555	23.299091	23.309414	23.305462	23.249893	23.231241	23.237389	23.239346	23.259657	23.29449	23.291464	23.257282	23.235266	23.217056	23.182816	23.148163	23.13511	23.143646	23.164688	23.17633	23.188282
23.102238	23.12511	23.130539	23.134222	23.140383	23.15142	23.185776	23.21372	23.187693	23.12162	23.054047	23.0027	22.98503	23.007917	23.065794	23.14244	23.187065	23.168602	23.132969	23.118992	23.127167	23.13967	23.159086	23.17499	23.172447	23.158796	23.147797	23.147533	23.164307	23.17938	23.179281	23.186998	23.210346	23.220156	23.173641	23.08622	23.009457	22.971764	22.983599	23.035534	23.089878	23.112326	23.106012	23.081898	23.067352	23.069427	23.069584	23.080593	23.114918	23.157644	23.18946	23.18527	23.14397	23.084251	23.028038	22.997341	22.993916	23.009083	23.038874	23.070469	23.065321	23.059473	23.07538	23.093527	23.095543	23.100266	23.147509	23.21331	23.228111	23.191137	23.127718	23.09177
22.97724	23.008184	23.0706	23.146412	23.210712	23.239914	23.22695	23.18304	23.132067	23.097195	23.086855	23.099878	23.130016	23.16329	23.19389	23.215448	23.19792	23.145935	23.096514	23.05447	23.026926	23.025534	23.046535	23.073708	23.0937	23.100756	23.105803	23.13038	23.180958	23.225784	23.229824	23.208847	23.192211	23.176872	23.147888	23.114206	23.096706	23.106743	23.13404	23.153778	23.158617	23.16792	23.196714	23.239737	23.274137	23.280998	23.265085	23.249666	23.232132	23.184334	23.137094	23.135721	23.19286	23.246336	23.23029	23.236055	23.252964	23.239956	23.202217	23.178806	23.157543	23.119802	23.070662	23.022362	22.984219	22.960148	22.956163	22.9785	23.024643	23.062275	23.031815	22.98607
22.986	22.940575	22.942171	22.978952	23.03666	23.100939	23.16066	23.215258	23.244047	23.260021	23.263607	23.240242	23.211197	23.186954	23.162624	23.13815	23.124693	23.12946	23.120632	23.086807	23.056467	23.040514	23.052029	23.101118	23.174454	23.248766	23.327274	23.393564	23.413383	23.405142	23.393799	23.37231	23.311863	23.213797	23.1174	23.053083	23.024944	23.016893	23.009571	23.001343	23.008492	23.042084	23.09111	23.131094	23.1278	23.093588	23.07526	23.080765	23.10643	23.139576	23.166782	23.197289	23.224648	23.21043	23.13981	23.067776	23.037405	23.03834	23.04354	23.044004	23.043049	23.046457	23.054993	23.081059	23.141806	23.204296	23.226776	23.225412	23.211708	23.168636	23.102758	23.046066
23.103401	23.13383	23.167297	23.179438	23.161888	23.1302	23.108377	23.101837	23.108597	23.12831	23.156359	23.172083	23.169832	23.161327	23.137074	23.096802	23.077658	23.103487	23.154766	23.16887	23.174667	23.175865	23.16692	23.129105	23.062435	23.004078	22.980623	22.982779	22.99271	23.027706	23.091553	23.138197	23.166965	23.189774	23.19579	23.198086	23.168184	23.107094	23.077528	23.098364	23.161652	23.198603	23.184404	23.124489	23.03462	22.958923	22.92849	22.94113	22.975805	23.013737	23.052681	23.078386	23.053167	22.985794	22.932482	22.931396	22.978748	23.017971	23.035324	23.062328	23.08678	23.115604	23.165247	23.2188	23.182758	23.133766	23.105225	23.093025	23.09626	23.102505	23.097399	23.091335
23.094923	23.07164	23.0374	23.060501	23.127346	23.113615	23.081554	23.104073	23.161573	23.204056	23.218603	23.196623	23.124973	23.05874	23.027225	23.015903	23.003313	22.995552	22.991268	22.990343	22.999172	23.016851	23.032253	23.039253	23.040829	23.034435	23.024874	23.017662	23.015865	23.028355	23.054983	23.090569	23.129549	23.147789	23.126095	23.099735	23.087215	23.092602	23.12019	23.177444	23.228592	23.16557	23.065704	23.009216	22.998713	23.019253	23.061756	23.116743	23.163975	23.186186	23.193455	23.205193	23.225426	23.24142	23.250431	23.267258	23.287298	23.25075	23.196518	23.186321	23.214321	23.258486	23.305767	23.30471	23.289818	23.235857	23.177872	23.130417	23.087866	23.062962	23.06282	23.077404
23.063744	23.078024	23.106209	23.13185	23.144577	23.145363	23.13638	23.120178	23.093914	23.07016	23.070587	23.092363	23.12526	23.183691	23.29499	23.416428	23.379581	23.322477	23.272282	23.230124	23.203184	23.193947	23.1975	23.195663	23.181381	23.16662	23.154171	23.130241	23.093712	23.085432	23.124725	23.192879	23.262383	23.31118	23.324163	23.275417	23.181808	23.104555	23.070251	23.084146	23.1241	23.18216	23.255554	23.31828	23.34481	23.327217	23.280027	23.226442	23.193604	23.194126	23.214558	23.237213	23.233555	23.19318	23.134514	23.08788	23.064	23.04663	23.038105	23.050854	23.082026	23.11903	23.15254	23.17252	23.160557	23.116102	23.064985	23.026411	23.012226	23.027203	23.050814	23.061602
23.136688	23.113884	23.118763	23.144339	23.17392	23.185398	23.160984	23.124504	23.08713	23.053509	23.032703	23.027527	23.033428	23.047153	23.070917	23.107824	23.157036	23.20911	23.244617	23.25039	23.24379	23.241089	23.242077	23.239143	23.218565	23.177322	23.125708	23.073887	23.031746	23.003185	22.99395	23.010386	23.039597	23.07292	23.132263	23.237608	23.369781	23.416584	23.332943	23.207436	23.107521	23.04335	23.013718	23.013323	23.03598	23.077677	23.129093	23.182865	23.216364	23.206333	23.166677	23.13343	23.121044	23.13534	23.172483	23.218346	23.249578	23.270138	23.299335	23.284592	23.238842	23.188923	23.142265	23.116562	23.113346	23.109636	23.095457	23.085636	23.091404	23.117176	23.15385	23.16292
