Time	Sep	R	Theta	Phi
1700	0	0.9999779997579946	0.0	-2.617981175819824
1720	0	1.0000527986061536	0.0	-2.5307356190132495
1740	0	1.0000527986061536	0.0	-2.5307356190132495
1760	0	1.0000527986061536	0.0	-2.5307356190132495
1780	0	1.0000527986061536	0.0	-2.5307356190132495
1800	0	1.0000527986061536	0.0	-2.5307356190132495
1820	0	0.9999779997579946	0.0	-2.617981175819824
1840	0	0.9999779997579946	0.0	-2.617981175819824
1840	1	0.9999779997579946	0.0	0.5236114777699694
1860	0	0.9999779997579946	0.0	-2.617981175819824
1860	1	0.9999779997579946	0.0	0.5236114777699694
1880	0	1.0000527986061536	0.0	-2.5307356190132495
1880	1	0.9999779997579946	0.0	0.5236114777699694
1900	0	1.0000527986061536	0.0	-2.5307356190132495
1900	1	0.9999779997579946	0.0	0.5236114777699694
1920	0	1.0000527986061536	0.0	-2.5307356190132495
1940	0	1.0000527986061536	0.0	-2.5307356190132495
3100	2	1.0000527986061536	0.0	-2.5307356190132495
3120	2	1.0000527986061536	0.0	-2.5307356190132495
3140	2	1.0000527986061536	0.0	-2.5307356190132495
3160	2	1.0000527986061536	0.0	-2.5307356190132495
3180	2	1.0000527986061536	0.0	-2.5307356190132495
3200	2	1.0000527986061536	0.0	-2.5307356190132495
3220	2	1.0000527986061536	0.0	-2.5307356190132495
3240	2	1.0000527986061536	0.0	-2.5307356190132495
3260	2	1.0000527986061536	0.0	-2.5307356190132495
3280	2	1.0000527986061536	0.0	-2.5307356190132495
3300	2	1.0000527986061536	0.0	-2.5307356190132495
3320	2	1.0000527986061536	0.0	-2.5307356190132495
3340	2	1.0000527986061536	0.0	-2.5307356190132495
3360	2	1.0000527986061536	0.0	-2.5307356190132495
3380	2	1.0000527986061536	0.0	-2.5307356190132495
3400	2	1.0000527986061536	0.0	-2.5307356190132495
3420	2	1.0000527986061536	0.0	-2.5307356190132495
3440	2	1.0000527986061536	0.0	-2.5307356190132495
3760	3	0.9999701245537288	0.0	-1.3090086511665677
3780	3	0.9999701245537288	0.0	-1.3090086511665677
3800	3	0.9999701245537288	0.0	-1.3090086511665677
3820	3	0.9999701245537288	0.0	-1.3090086511665677
3880	4	0.9999852248908481	0.0	-1.1344772738061404
3900	4	0.9999852248908481	0.0	-1.1344772738061404
3920	4	0.9999852248908481	0.0	-1.1344772738061404
3940	4	0.9999852248908481	0.0	-1.1344772738061404
4100	5	0.9999904099540154	0.0	-0.7853981633974483
4120	5	0.9999904099540154	0.0	-0.7853981633974483
4140	5	0.9999904099540154	0.0	-0.7853981633974483
4160	5	0.9999904099540154	0.0	-0.7853981633974483
4580	6	0.9999779997579946	0.0	-1.0471848490249271
4600	6	0.9999779997579946	0.0	-1.0471848490249271
4620	6	0.9999779997579946	0.0	-1.0471848490249271
4640	6	0.9999779997579946	0.0	-1.0471848490249271
4660	6	0.9999779997579946	0.0	-1.0471848490249271
4680	6	0.9999779997579946	0.0	-1.0471848490249271
4700	6	0.9999779997579946	0.0	-1.0471848490249271
4720	6	0.9999779997579946	0.0	-1.0471848490249271
4740	6	0.9999779997579946	0.0	-1.0471848490249271
4760	6	0.9999779997579946	0.0	-1.0471848490249271
4780	6	0.9999779997579946	0.0	-1.0471848490249271
4800	6	1.0000527986061536	0.0	-0.9599392922183528
4820	6	0.9999779997579946	0.0	-1.0471848490249271
4840	6	0.9999779997579946	0.0	-1.0471848490249271
4860	6	0.9999779997579946	0.0	-1.0471848490249271
4880	6	0.9999779997579946	0.0	-1.0471848490249271
4900	6	0.9999779997579946	0.0	-1.0471848490249271
4920	6	0.9999779997579946	0.0	-1.0471848490249271
5040	7	0.999973919659908	0.0	-0.6981697608073489
5060	7	0.999973919659908	0.0	-0.6981697608073489
5080	7	0.999973919659908	0.0	-0.6981697608073489
5100	7	0.999973919659908	0.0	-0.6981697608073489
6100	8	0.9999701245537288	0.0	-0.2617876756283289
6120	8	0.9999701245537288	0.0	-0.2617876756283289
6140	8	0.9999701245537288	0.0	-0.2617876756283289
6160	8	0.9999701245537288	0.0	-0.2617876756283289
6180	8	0.9999701245537288	0.0	-0.2617876756283289
6200	8	0.9999701245537288	0.0	-0.2617876756283289
6220	8	0.9999701245537288	0.0	-0.2617876756283289
6240	8	0.9999701245537288	0.0	-0.2617876756283289
6260	8	0.9999701245537288	0.0	-0.2617876756283289
6280	8	0.9999701245537288	0.0	-0.2617876756283289
6300	8	0.9999701245537288	0.0	-0.2617876756283289
6320	8	0.9999701245537288	0.0	-0.2617876756283289
6340	8	0.9999701245537288	0.0	-0.2617876756283289
6360	8	0.9999701245537288	0.0	-0.2617876756283289
6380	8	0.9999701245537288	0.0	-0.2617876756283289
6400	8	0.9999701245537288	0.0	-0.2617876756283289
6420	8	0.9999701245537288	0.0	-0.2617876756283289
6440	8	0.9999701245537288	0.0	-0.2617876756283289
6460	8	0.9999701245537288	0.0	-0.2617876756283289
6480	9	0.9999701245537288	0.0	-0.2617876756283289
6500	9	0.9999701245537288	0.0	-0.2617876756283289
6520	9	0.9999701245537288	0.0	-0.2617876756283289
6540	9	0.9999701245537288	0.0	-0.2617876756283289
7580	10	0.9999779997579946	0.0	0.5236114777699694
7600	10	0.9999779997579946	0.0	0.5236114777699694
7620	10	0.9999779997579946	0.0	0.5236114777699694
7640	10	0.9999779997579946	0.0	0.5236114777699694
7660	10	0.9999779997579946	0.0	0.5236114777699694
7680	10	0.9999779997579946	0.0	0.5236114777699694
7700	10	0.9999779997579946	0.0	0.5236114777699694
7720	10	0.9999779997579946	0.0	0.5236114777699694
7740	10	0.9999779997579946	0.0	0.5236114777699694
7760	10	0.9999779997579946	0.0	0.5236114777699694
7780	10	0.9999779997579946	0.0	0.5236114777699694
7800	10	0.9999779997579946	0.0	0.5236114777699694
7820	10	0.9999779997579946	0.0	0.5236114777699694
7840	10	0.9999779997579946	0.0	0.5236114777699694
7860	10	0.9999779997579946	0.0	0.5236114777699694
7880	10	0.9999779997579946	0.0	0.5236114777699694
7900	10	0.9999779997579946	0.0	0.5236114777699694
7920	10	0.9999779997579946	0.0	0.5236114777699694
7940	10	0.9999779997579946	0.0	0.5236114777699694
9060	11	0.9999779997579946	0.0	2.094407804564866
9080	11	0.9999779997579946	0.0	2.094407804564866
9100	11	0.9999779997579946	0.0	2.094407804564866
9120	11	0.9999779997579946	0.0	2.094407804564866
9140	11	0.9999779997579946	0.0	2.094407804564866
9160	11	0.9999779997579946	0.0	2.094407804564866
9180	11	0.9999779997579946	0.0	2.094407804564866
9200	11	0.9999779997579946	0.0	2.094407804564866
9220	11	0.9999779997579946	0.0	2.094407804564866
9240	11	0.9999779997579946	0.0	2.094407804564866
9260	11	0.9999779997579946	0.0	2.094407804564866
9280	11	0.9999779997579946	0.0	2.094407804564866
9300	11	0.9999779997579946	0.0	2.094407804564866
9320	11	0.9999779997579946	0.0	2.094407804564866
9340	11	0.9999779997579946	0.0	2.094407804564866
9360	11	0.9999779997579946	0.0	2.094407804564866
9380	11	0.9999779997579946	0.0	2.094407804564866
9400	11	0.9999779997579946	0.0	2.094407804564866
9420	11	0.9999779997579946	0.0	2.094407804564866
10580	12	0.9999839998719979	0.0	2.967105828571459
10600	12	0.9999839998719979	0.0	2.967105828571459
10620	12	0.9999839998719979	0.0	2.967105828571459
10640	12	0.9999839998719979	0.0	2.967105828571459
10660	12	0.9999839998719979	0.0	2.967105828571459
10680	12	1.0000091399582305	0.0	3.0542825646404226
10700	12	1.0000091399582305	0.0	3.0542825646404226
10720	12	1.0000091399582305	0.0	3.0542825646404226
10740	12	1.0000091399582305	0.0	3.0542825646404226
10760	12	1.0000091399582305	0.0	3.0542825646404226
10860	13	0.9999839998719979	0.0	-0.17448682501833415
10880	13	0.9999839998719979	0.0	-0.17448682501833415
10900	13	0.9999852248908481	0.0	-0.4363190529887563
