Time	Sep	R	Theta	Phi
1760	0	1.0000527986061536	0.0	-2.5307356190132495
1780	0	1.0000527986061536	0.0	-2.5307356190132495
1800	0	0.999973919659908	0.0	-2.4434228927824444
1820	0	1.0000527986061536	0.0	-2.5307356190132495
1840	0	1.0000527986061536	0.0	-2.5307356190132495
1860	0	1.0000527986061536	0.0	-2.5307356190132495
1880	0	1.0000527986061536	0.0	-2.5307356190132495
1900	0	1.0000527986061536	0.0	-2.5307356190132495
1900	1	0.9999852248908481	0.0	0.4363190529887563
1920	0	1.0000527986061536	0.0	-2.5307356190132495
1920	1	0.9999852248908481	0.0	0.4363190529887563
1940	0	1.0000527986061536	0.0	-2.5307356190132495
1940	1	0.9999852248908481	0.0	0.4363190529887563
1960	1	0.9999852248908481	0.0	0.4363190529887563
1960	2	1.0000527986061536	0.0	-2.5307356190132495
1980	1	0.9999852248908481	0.0	0.4363190529887563
1980	2	1.0000527986061536	0.0	-2.5307356190132495
2000	2	1.0000527986061536	0.0	-2.5307356190132495
2020	2	1.0000527986061536	0.0	-2.5307356190132495
3140	3	0.999973919659908	0.0	-2.4434228927824444
3160	3	0.999973919659908	0.0	-2.4434228927824444
3180	3	0.999973919659908	0.0	-2.4434228927824444
3200	3	0.999973919659908	0.0	-2.4434228927824444
3220	3	0.999973919659908	0.0	-2.4434228927824444
3240	3	0.999973919659908	0.0	-2.4434228927824444
3260	3	0.999973919659908	0.0	-2.4434228927824444
3280	3	0.999973919659908	0.0	-2.4434228927824444
3300	3	0.999973919659908	0.0	-2.4434228927824444
3320	3	0.999973919659908	0.0	-2.4434228927824444
3340	3	0.999973919659908	0.0	-2.4434228927824444
3360	3	0.999973919659908	0.0	-2.4434228927824444
3380	3	0.999973919659908	0.0	-2.4434228927824444
3400	3	0.999973919659908	0.0	-2.4434228927824444
3420	3	0.999973919659908	0.0	-2.4434228927824444
3440	3	0.999973919659908	0.0	-2.4434228927824444
3460	3	1.0000527986061536	0.0	-2.5307356190132495
3480	3	0.999973919659908	0.0	-2.4434228927824444
3500	3	0.999973919659908	0.0	-2.4434228927824444
3520	3	1.0000527986061536	0.0	-2.5307356190132495
3540	3	1.0000527986061536	0.0	-2.5307356190132495
3560	3	1.0000527986061536	0.0	-2.5307356190132495
3580	3	1.0000527986061536	0.0	-2.5307356190132495
3920	4	0.9999839998719979	0.0	-1.3963095017765625
3940	4	0.9999839998719979	0.0	-1.3963095017765625
3960	4	0.9999839998719979	0.0	-1.3963095017765625
3980	4	0.9999839998719979	0.0	-1.3963095017765625
4640	5	0.9999779997579946	0.0	-1.0471848490249271
4660	5	0.9999779997579946	0.0	-1.0471848490249271
4680	5	0.9999779997579946	0.0	-1.0471848490249271
