0,-74.988
1.9536,-74.984
3.9072,-74.974
5.8608,-74.965
7.8144,-74.968
9.768,-74.996
11.722,-75.049
13.675,-75.105
15.629,-75.118
17.582,-75.033
19.536,-74.819
21.49,-74.499
23.443,-74.143
25.397,-73.839
27.35,-73.659
29.304,-73.647
31.258,-73.817
33.211,-74.153
35.165,-74.612
37.118,-75.123
39.072,-75.604
41.026,-75.989
42.979,-76.262
44.933,-76.464
46.886,-76.67
48.84,-76.949
50.794,-77.338
52.747,-77.818
54.701,-78.293
56.654,-78.585
58.608,-78.507
60.562,-78.007
62.515,-77.223
64.469,-76.365
66.422,-75.59
68.376,-74.987
70.33,-74.586
72.283,-74.389
74.237,-74.38
76.19,-74.532
78.144,-74.818
80.098,-75.218
82.051,-75.716
84.005,-76.303
85.958,-76.965
87.912,-77.671
89.866,-78.356
91.819,-78.929
93.773,-79.295
95.726,-79.409
97.68,-79.299
99.634,-79.047
101.59,-78.738
103.54,-78.437
105.49,-78.189
107.45,-78.024
109.4,-77.968
111.36,-78.037
113.31,-78.24
115.26,-78.567
117.22,-78.991
119.17,-79.465
121.12,-79.924
123.08,-80.305
125.03,-80.561
126.98,-80.683
128.94,-80.696
130.89,-80.643
132.84,-80.568
134.8,-80.502
136.75,-80.454
138.71,-80.414
140.66,-80.36
142.61,-80.266
144.57,-80.117
146.52,-79.915
148.47,-79.681
150.43,-79.448
152.38,-79.255
154.33,-79.137
156.29,-79.122
158.24,-79.23
160.2,-79.46
162.15,-79.789
164.1,-80.157
166.06,-80.462
168.01,-80.566
169.96,-80.349
171.92,-79.774
173.87,-78.911
175.82,-77.891
177.78,-76.842
179.73,-75.861
181.68,-75.016
183.64,-74.348
185.59,-73.875
187.55,-73.593
189.5,-73.468
191.45,-73.443
193.41,-73.432
195.36,-73.351
197.31,-73.142
199.27,-72.797
201.22,-72.349
203.17,-71.835
205.13,-71.283
207.08,-70.702
209.04,-70.099
210.99,-69.486
212.94,-68.881
214.9,-68.302
216.85,-67.756
218.8,-67.243
220.76,-66.754
222.71,-66.283
224.66,-65.831
226.62,-65.412
228.57,-65.043
230.53,-64.739
232.48,-64.506
234.43,-64.334
236.39,-64.204
238.34,-64.09
240.29,-63.97
242.25,-63.829
244.2,-63.665
246.15,-63.492
248.11,-63.329
250.06,-63.202
252.01,-63.133
253.97,-63.136
255.92,-63.214
257.88,-63.357
259.83,-63.543
261.78,-63.741
263.74,-63.922
265.69,-64.067
267.64,-64.177
269.6,-64.273
271.55,-64.383
273.5,-64.531
275.46,-64.716
277.41,-64.914
279.37,-65.065
281.32,-65.092
283.27,-64.924
285.23,-64.539
287.18,-63.985
289.13,-63.353
291.09,-62.744
293.04,-62.235
294.99,-61.876
296.95,-61.69
298.9,-61.678
300.85,-61.829
302.81,-62.115
304.76,-62.499
306.72,-62.943
308.67,-63.416
310.62,-63.899
312.58,-64.397
314.53,-64.925
316.48,-65.503
318.44,-66.14
320.39,-66.817
322.34,-67.476
324.3,-68.002
326.25,-68.242
328.21,-68.087
330.16,-67.56
332.11,-66.81
334.07,-66.005
336.02,-65.264
337.97,-64.65
339.93,-64.182
341.88,-63.854
343.83,-63.65
345.79,-63.545
347.74,-63.507
349.69,-63.49
351.65,-63.432
353.6,-63.256
355.56,-62.885
357.51,-62.277
359.46,-61.447
361.42,-60.461
363.37,-59.405
365.32,-58.356
367.28,-57.374
369.23,-56.496
371.18,-55.745
373.14,-55.133
375.09,-54.665
377.05,-54.342
379,-54.164
380.95,-54.131
382.91,-54.244
384.86,-54.507
386.81,-54.925
388.77,-55.502
390.72,-56.238
392.67,-57.122
394.63,-58.128
396.58,-59.209
398.53,-60.299
400.49,-61.313
402.44,-62.16
404.4,-62.752
406.35,-63.038
408.3,-63.04
410.26,-62.856
412.21,-62.615
414.16,-62.431
416.12,-62.371
418.07,-62.461
420.02,-62.69
421.98,-63.016
423.93,-63.382
425.89,-63.713
427.84,-63.937
429.79,-63.981
431.75,-63.785
433.7,-63.31
435.65,-62.562
437.61,-61.608
439.56,-60.55
441.51,-59.498
443.47,-58.533
445.42,-57.712
447.37,-57.064
449.33,-56.607
451.28,-56.35
453.24,-56.303
455.19,-56.471
457.14,-56.854
459.1,-57.441
461.05,-58.189
463,-59.006
464.96,-59.737
466.91,-60.214
468.86,-60.357
470.82,-60.241
472.77,-60.019
474.73,-59.81
476.68,-59.664
478.63,-59.573
480.59,-59.5
482.54,-59.405
484.49,-59.262
486.45,-59.07
488.4,-58.849
490.35,-58.636
492.31,-58.478
494.26,-58.422
496.21,-58.507
498.17,-58.752
500.12,-59.143
502.08,-59.622
504.03,-60.075
505.98,-60.359
507.94,-60.368
509.89,-60.097
511.84,-59.625
513.8,-59.041
515.75,-58.405
517.7,-57.754
519.66,-57.111
521.61,-56.501
523.57,-55.941
525.52,-55.438
527.47,-54.993
529.43,-54.604
531.38,-54.28
533.33,-54.036
535.29,-53.895
537.24,-53.871
539.19,-53.962
541.15,-54.141
543.1,-54.362
545.05,-54.576
547.01,-54.759
548.96,-54.932
550.92,-55.153
552.87,-55.488
554.82,-55.985
556.78,-56.638
558.73,-57.359
560.68,-57.942
562.64,-58.121
564.59,-57.776
566.54,-57.073
568.5,-56.29
570.45,-55.633
572.41,-55.206
574.36,-55.044
576.31,-55.151
578.27,-55.507
580.22,-56.069
582.17,-56.769
584.13,-57.509
586.08,-58.179
588.03,-58.702
589.99,-59.06
591.94,-59.292
593.89,-59.44
595.85,-59.504
597.8,-59.442
599.76,-59.197
601.71,-58.76
603.66,-58.184
605.62,-57.565
607.57,-57.001
609.52,-56.565
611.48,-56.307
613.43,-56.258
615.38,-56.436
617.34,-56.848
619.29,-57.485
621.25,-58.309
623.2,-59.23
625.15,-60.075
627.11,-60.624
629.06,-60.753
631.01,-60.552
632.97,-60.247
634.92,-60.038
636.87,-60.041
638.83,-60.311
640.78,-60.863
642.74,-61.684
644.69,-62.728
646.64,-63.882
648.6,-64.934
650.55,-65.585
652.5,-65.628
654.46,-65.136
656.41,-64.363
658.36,-63.53
660.32,-62.764
662.27,-62.129
664.22,-61.664
666.18,-61.394
668.13,-61.334
670.09,-61.487
672.04,-61.835
673.99,-62.323
675.95,-62.836
677.9,-63.206
679.85,-63.266
681.81,-62.973
683.76,-62.436
685.71,-61.823
687.67,-61.255
689.62,-60.78
691.58,-60.383
693.53,-60.003
695.48,-59.561
697.44,-58.999
699.39,-58.313
701.34,-57.554
703.3,-56.802
705.25,-56.132
707.2,-55.601
709.16,-55.243
711.11,-55.079
713.06,-55.117
715.02,-55.362
716.97,-55.811
718.93,-56.457
720.88,-57.292
722.83,-58.3
724.79,-59.457
726.74,-60.725
728.69,-62.034
730.65,-63.278
732.6,-64.326
734.55,-65.065
736.51,-65.466
738.46,-65.589
740.42,-65.529
742.37,-65.377
744.32,-65.205
746.28,-65.072
748.23,-65.01
750.18,-65.021
752.14,-65.07
754.09,-65.094
756.04,-65.034
758,-64.854
759.95,-64.551
761.9,-64.12
763.86,-63.529
765.81,-62.734
767.77,-61.726
769.72,-60.555
771.67,-59.317
773.63,-58.11
775.58,-57.008
777.53,-56.062
779.49,-55.305
781.44,-54.758
783.39,-54.438
785.35,-54.355
787.3,-54.517
789.26,-54.925
791.21,-55.572
793.16,-56.435
795.12,-57.473
797.07,-58.616
799.02,-59.762
800.98,-60.797
802.93,-61.623
804.88,-62.201
806.84,-62.556
808.79,-62.747
810.74,-62.839
812.7,-62.884
814.65,-62.928
816.61,-63.011
818.56,-63.169
820.51,-63.439
822.47,-63.853
824.42,-64.437
826.37,-65.211
828.33,-66.177
830.28,-67.308
832.23,-68.517
834.19,-69.618
836.14,-70.335
838.1,-70.467
840.05,-70.07
842,-69.377
843.96,-68.595
845.91,-67.829
847.86,-67.121
849.82,-66.489
851.77,-65.943
853.72,-65.489
855.68,-65.124
857.63,-64.828
859.58,-64.56
861.54,-64.264
863.49,-63.885
865.45,-63.395
867.4,-62.813
869.35,-62.186
871.31,-61.571
873.26,-61.011
875.21,-60.537
877.17,-60.166
879.12,-59.913
881.07,-59.798
883.03,-59.842
884.98,-60.063
886.94,-60.474
888.89,-61.066
890.84,-61.786
892.8,-62.507
894.75,-63.011
896.7,-63.075
898.66,-62.651
900.61,-61.912
902.56,-61.086
904.52,-60.322
906.47,-59.678
908.42,-59.154
910.38,-58.718
912.33,-58.333
914.29,-57.97
916.24,-57.616
918.19,-57.279
920.15,-56.972
922.1,-56.708
924.05,-56.493
926.01,-56.333
927.96,-56.232
929.91,-56.207
931.87,-56.283
933.82,-56.489
935.78,-56.854
937.73,-57.392
939.68,-58.106
941.64,-58.972
943.59,-59.938
945.54,-60.913
947.5,-61.774
949.45,-62.388
951.4,-62.659
953.36,-62.57
955.31,-62.182
957.26,-61.6
959.22,-60.927
961.17,-60.248
963.13,-59.627
965.08,-59.109
967.03,-58.73
968.99,-58.519
970.94,-58.497
972.89,-58.681
974.85,-59.077
976.8,-59.676
978.75,-60.45
980.71,-61.341
982.66,-62.253
984.62,-63.054
986.57,-63.606
988.52,-63.821
990.48,-63.71
992.43,-63.365
994.38,-62.912
996.34,-62.455
998.29,-62.062
1000.2,-61.753
1002.2,-61.5
1004.2,-61.237
1006.1,-60.89
1008.1,-60.419
1010,-59.852
1012,-59.265
1013.9,-58.746
1015.9,-58.359
1017.8,-58.135
1019.8,-58.076
1021.7,-58.151
1023.7,-58.3
1025.6,-58.442
1027.6,-58.496
1029.5,-58.415
1031.5,-58.219
1033.5,-57.977
1035.4,-57.78
1037.4,-57.708
1039.3,-57.817
1041.3,-58.14
1043.2,-58.692
1045.2,-59.466
1047.1,-60.429
1049.1,-61.516
1051,-62.62
1053,-63.624
1054.9,-64.456
1056.9,-65.146
1058.9,-65.804
1060.8,-66.542
1062.8,-67.395
1064.7,-68.237
1066.7,-68.708
1068.6,-68.391
1070.6,-67.297
1072.5,-65.861
1074.5,-64.459
1076.4,-63.256
1078.4,-62.297
1080.3,-61.572
1082.3,-61.049
1084.2,-60.686
1086.2,-60.433
1088.2,-60.236
1090.1,-60.045
1092.1,-59.819
1094,-59.544
1096,-59.234
1097.9,-58.933
1099.9,-58.701
1101.8,-58.598
1103.8,-58.675
1105.7,-58.974
1107.7,-59.527
1109.6,-60.361
1111.6,-61.507
1113.6,-62.99
1115.5,-64.807
1117.5,-66.781
1119.4,-68.173
1121.4,-67.843
1123.3,-66.079
1125.3,-64.039
1127.2,-62.235
1129.2,-60.757
1131.1,-59.588
1133.1,-58.7
1135,-58.076
1137,-57.709
1138.9,-57.6
1140.9,-57.755
1142.9,-58.181
1144.8,-58.882
1146.8,-59.851
1148.7,-61.066
1150.7,-62.455
1152.6,-63.861
1154.6,-65.001
1156.5,-65.568
1158.5,-65.493
1160.4,-65.007
1162.4,-64.394
1164.3,-63.831
1166.3,-63.395
1168.3,-63.119
1170.2,-63.015
1172.2,-63.08
1174.1,-63.279
1176.1,-63.514
1178,-63.607
1180,-63.359
1181.9,-62.703
1183.9,-61.78
1185.8,-60.813
1187.8,-59.976
1189.7,-59.361
1191.7,-59.004
1193.7,-58.909
1195.6,-59.062
1197.6,-59.432
1199.5,-59.978
1201.5,-60.652
1203.4,-61.402
1205.4,-62.178
1207.3,-62.917
1209.3,-63.515
1211.2,-63.791
1213.2,-63.542
1215.1,-62.728
1217.1,-61.537
1219,-60.235
1221,-59.016
1223,-57.985
1224.9,-57.186
1226.9,-56.637
1228.8,-56.34
1230.8,-56.292
1232.7,-56.486
1234.7,-56.912
1236.6,-57.558
1238.6,-58.407
1240.5,-59.434
