0,7.2741e-07
0.21436,3.8715e-10
0.42871,2.9929e-10
0.64307,8.5109e-11
0.85743,2.337e-10
1.0718,1.5827e-10
1.2861,4.4942e-10
1.5005,3.7374e-10
1.7149,2.5137e-10
1.9292,4.536e-10
2.1436,3.5834e-10
2.3579,5.6667e-10
2.5723,5.0126e-10
2.7866,7.4065e-10
3.001,6.2558e-10
3.2153,8.6898e-10
3.4297,5.9698e-10
3.6441,6.903e-10
3.8584,6.1628e-10
4.0728,6.9634e-10
4.2871,7.1225e-10
4.5015,4.696e-10
4.7158,8.4314e-10
4.9302,1.1368e-09
5.1446,9.9934e-10
5.3589,7.0331e-10
5.5733,8.6705e-10
5.7876,5.7583e-10
6.002,4.7351e-10
6.2163,9.6056e-10
6.4307,8.6829e-10
6.6451,9.5688e-10
6.8594,7.9013e-10
7.0738,7.3177e-10
7.2881,9.2871e-10
7.5025,8.2555e-10
7.7168,8.1498e-10
7.9312,9.1674e-10
8.1455,7.6075e-10
8.3599,4.7686e-10
8.5743,6.2155e-10
8.7886,8.8485e-10
9.003,5.3032e-10
9.2173,7.2794e-10
9.4317,5.6334e-10
9.646,3.3766e-10
9.8604,1.1283e-09
10.075,4.9954e-10
10.289,4.3856e-10
10.503,5.129e-10
10.718,2.7487e-10
10.932,5.2567e-10
11.147,5.7933e-10
11.361,6.802e-10
11.575,4.9033e-10
11.79,6.107e-10
12.004,5.8579e-10
12.218,4.4591e-10
12.433,5.8546e-10
12.647,2.6842e-10
12.861,1.2436e-09
13.076,9.6381e-10
13.29,7.3968e-10
13.504,5.8183e-10
13.719,7.3702e-10
13.933,1.2541e-09
14.148,1.3076e-09
14.362,1.1433e-09
14.576,1.2014e-09
14.791,1.7267e-09
15.005,7.7635e-10
15.219,9.8317e-10
15.434,4.9826e-10
15.648,1.3692e-09
15.862,7.2882e-10
16.077,5.7475e-10
16.291,9.4437e-10
16.505,1.9234e-09
16.72,1.0926e-09
16.934,1.0347e-09
17.149,1.0688e-09
17.363,1.3167e-09
17.577,7.0321e-10
17.792,1.0296e-09
18.006,6.735e-10
18.22,6.7766e-10
18.435,4.0127e-10
18.649,6.8022e-10
18.863,8.0688e-10
19.078,9.4102e-10
19.292,8.6959e-10
19.506,1.2592e-09
19.721,9.0336e-10
19.935,1.2134e-09
20.15,9.8203e-10
20.364,6.5506e-10
