Frequency (Hz)	Level (dB)
15.625000	-62.267899
31.250000	-64.645630
46.875000	-68.181572
62.500000	-67.144371
78.125000	-65.384781
93.750000	-66.447571
109.375000	-65.899124
125.000000	-67.260651
140.625000	-69.931152
156.250000	-70.765854
171.875000	-70.822792
187.500000	-67.921906
203.125000	-66.443695
218.750000	-63.220707
234.375000	-60.707584
250.000000	-58.982391
265.625000	-59.608700
281.250000	-60.927486
296.875000	-59.400517
312.500000	-60.728691
328.125000	-64.022438
343.750000	-62.133656
359.375000	-58.330437
375.000000	-52.760933
390.625000	-52.835964
406.250000	-57.999763
421.875000	-61.019386
437.500000	-59.183632
453.125000	-56.416328
468.750000	-57.956604
484.375000	-58.236465
500.000000	-57.497314
515.625000	-58.101814
531.250000	-54.384628
546.875000	-52.722691
562.500000	-55.136208
578.125000	-56.206314
593.750000	-58.525990
609.375000	-58.947521
625.000000	-59.038063
640.625000	-60.816208
656.250000	-62.522999
671.875000	-61.931416
687.500000	-63.067959
703.125000	-58.909149
718.750000	-57.553101
734.375000	-61.680328
750.000000	-63.884842
765.625000	-63.818085
781.250000	-63.287186
796.875000	-61.643452
812.500000	-66.276794
828.125000	-71.537804
843.750000	-71.096680
859.375000	-68.652603
875.000000	-65.667519
890.625000	-65.508446
906.250000	-68.780182
921.875000	-68.305763
937.500000	-65.946625
953.125000	-63.527027
968.750000	-60.805576
984.375000	-63.781708
1000.000000	-67.473305
1015.625000	-64.028175
1031.250000	-66.117958
1046.875000	-62.211872
1062.500000	-61.454361
1078.125000	-61.918861
1093.750000	-63.867298
1109.375000	-59.339809
1125.000000	-59.023186
1140.625000	-59.309883
1156.250000	-64.929756
1171.875000	-65.447388
1187.500000	-58.507061
1203.125000	-56.091934
1218.750000	-58.806698
1234.375000	-64.099625
1250.000000	-61.594521
1265.625000	-57.607193
1281.250000	-55.785660
1296.875000	-58.384293
1312.500000	-63.053799
1328.125000	-61.911961
1343.750000	-60.713108
1359.375000	-61.599792
1375.000000	-63.559940
1390.625000	-61.169144
1406.250000	-58.270924
1421.875000	-56.430286
1437.500000	-58.764679
1453.125000	-66.450874
1468.750000	-64.916489
1484.375000	-58.932293
1500.000000	-56.472374
1515.625000	-57.957012
1531.250000	-64.488991
1546.875000	-63.341248
1562.500000	-60.043140
1578.125000	-59.181465
1593.750000	-59.797379
1609.375000	-63.547264
1625.000000	-58.394444
1640.625000	-55.569759
1656.250000	-55.592449
1671.875000	-58.682072
1687.500000	-58.781662
1703.125000	-56.522545
1718.750000	-53.908558
1734.375000	-52.624660
1750.000000	-56.831882
1765.625000	-56.545582
1781.250000	-57.180412
1796.875000	-60.767773
1812.500000	-59.381233
1828.125000	-56.744564
1843.750000	-55.161953
1859.375000	-52.715588
1875.000000	-55.903164
1890.625000	-58.396164
1906.250000	-55.537247
1921.875000	-59.645660
1937.500000	-54.200439
1953.125000	-55.124691
1968.750000	-58.904587
1984.375000	-53.614140
2000.000000	-56.314789
2015.625000	-55.496471
2031.250000	-56.204765
2046.875000	-56.413250
2062.500000	-56.521667
2078.125000	-55.715698
2093.750000	-55.329826
2109.375000	-53.840336
2125.000000	-54.253010
2140.625000	-56.717419
2156.250000	-55.588223
2171.875000	-54.761791
2187.500000	-57.304527
2203.125000	-56.936787
2218.750000	-53.613148
2234.375000	-53.766899
2250.000000	-59.866966
2265.625000	-56.487610
2281.250000	-54.747704
2296.875000	-54.652962
2312.500000	-53.928932
2328.125000	-55.291992
2343.750000	-57.736263
2359.375000	-54.834915
2375.000000	-55.169247
2390.625000	-57.605911
2406.250000	-60.527657
2421.875000	-60.839378
2437.500000	-59.243557
2453.125000	-55.353073
2468.750000	-57.194252
2484.375000	-61.635029
2500.000000	-63.931198
2515.625000	-58.421513
2531.250000	-56.321724
2546.875000	-58.104473
2562.500000	-58.260220
2578.125000	-56.783257
2593.750000	-58.141079
2609.375000	-57.788456
2625.000000	-59.753155
