Frequency (Hz)	Level (dB)
2515.625000	-63.798252
2531.250000	-63.308010
2546.875000	-63.437592
2562.500000	-67.582642
2578.125000	-67.124954
2593.750000	-62.264782
2609.375000	-61.029350
2625.000000	-58.564491
2640.625000	-57.998264
2656.250000	-59.304531
2671.875000	-62.709370
2687.500000	-65.376602
2703.125000	-63.354183
2718.750000	-63.728294
2734.375000	-60.749306
2750.000000	-58.835052
2765.625000	-60.738098
2781.250000	-58.357929
2796.875000	-60.586029
2812.500000	-62.951595
2828.125000	-58.515335
2843.750000	-59.822544
2859.375000	-58.833004
2875.000000	-62.775764
2890.625000	-63.176079
2906.250000	-63.971329
2921.875000	-64.735237
2937.500000	-62.982868
2953.125000	-61.800385
2968.750000	-58.751255
2984.375000	-56.163403
3000.000000	-56.678127
3015.625000	-59.084995
3031.250000	-60.870129
3046.875000	-63.302608
3062.500000	-66.167740
3078.125000	-60.963928
3093.750000	-60.616039
3109.375000	-62.742569
3125.000000	-64.100845
3140.625000	-64.992935
3156.250000	-57.457302
3171.875000	-55.853241
3187.500000	-59.081936
3203.125000	-65.244339
3218.750000	-59.718960
3234.375000	-58.539928
3250.000000	-61.489716
3265.625000	-63.122257
3281.250000	-65.043724
3296.875000	-62.167595
3312.500000	-55.757629
3328.125000	-57.333042
3343.750000	-65.242203
3359.375000	-60.500423
3375.000000	-60.453957
3390.625000	-62.315193
3406.250000	-61.886036
3421.875000	-65.161697
3437.500000	-67.084663
3453.125000	-62.957108
3468.750000	-60.958752
3484.375000	-61.006294
3500.000000	-61.171501
3515.625000	-61.173965
3531.250000	-61.737206
3546.875000	-58.832928
3562.500000	-58.162117
3578.125000	-57.066666
3593.750000	-58.726364
3609.375000	-61.989159
3625.000000	-59.280716
3640.625000	-59.388420
3656.250000	-62.648495
3671.875000	-56.722588
3687.500000	-55.060349
3703.125000	-56.736988
3718.750000	-59.286560
3734.375000	-62.426632
3750.000000	-59.734497
3765.625000	-55.508022
3781.250000	-54.955109
3796.875000	-56.693726
3812.500000	-55.791107
3828.125000	-55.755280
3843.750000	-59.127369
3859.375000	-58.088711
3875.000000	-56.576443
3890.625000	-56.138565
3906.250000	-56.722164
3921.875000	-58.160206
3937.500000	-53.547466
3953.125000	-52.697136
3968.750000	-55.264992
3984.375000	-59.078285
4000.000000	-58.662407
4015.625000	-53.128048
4031.250000	-51.346973
4046.875000	-53.128658
4062.500000	-57.879055
4078.125000	-59.371082
4093.750000	-56.614235
4109.375000	-54.209835
4125.000000	-54.467892
4140.625000	-56.802761
4156.250000	-58.264862
4171.875000	-54.344765
4187.500000	-54.115429
4203.125000	-58.115990
4218.750000	-59.427063
4234.375000	-58.294064
4250.000000	-56.907085
4265.625000	-56.953979
4281.250000	-57.509956
4296.875000	-58.581318
4312.500000	-60.875908
4328.125000	-61.943317
4343.750000	-58.480305
4359.375000	-55.493721
4375.000000	-60.706524
4390.625000	-61.317184
4406.250000	-56.419689
4421.875000	-58.044849
4437.500000	-59.677689
4453.125000	-63.804882
4468.750000	-62.762966
4484.375000	-60.226929
4500.000000	-58.662403
4515.625000	-61.462975
4531.250000	-62.005974
4546.875000	-62.802418
4562.500000	-61.459400
4578.125000	-62.416302
4593.750000	-60.880718
4609.375000	-60.245487
4625.000000	-60.902813
4640.625000	-63.136497
4656.250000	-62.730194
4671.875000	-65.651855
4687.500000	-65.013840
4703.125000	-60.977871
4718.750000	-59.574539
4734.375000	-58.789219
4750.000000	-58.411877
4765.625000	-59.196213
4781.250000	-66.228355
4796.875000	-63.659187
4812.500000	-59.085060
4828.125000	-58.167019
4843.750000	-61.628998
4859.375000	-63.268841
4875.000000	-60.697773
4890.625000	-61.385933
4906.250000	-61.214737
4921.875000	-60.885376
4937.500000	-61.133293
4953.125000	-61.220467
4968.750000	-58.970516
4984.375000	-61.603233
5000.000000	-60.521683
5015.625000	-61.792725
5031.250000	-63.028240
5046.875000	-61.698166
5062.500000	-59.260723
5078.125000	-60.985851
5093.750000	-66.645210
5109.375000	-61.662567
5125.000000	-60.927055
5140.625000	-61.326881
5156.250000	-61.176815
5171.875000	-61.975483
5187.500000	-65.336975
5203.125000	-61.336391
5218.750000	-58.249470
5234.375000	-59.144951
5250.000000	-62.020008
5265.625000	-59.374146
5281.250000	-58.921688
5296.875000	-62.176487
5312.500000	-59.949322
5328.125000	-62.779060
5343.750000	-59.775917
5359.375000	-58.452438
5375.000000	-59.934120
5390.625000	-62.051071
5406.250000	-63.995327
5421.875000	-64.861801
5437.500000	-61.851418
5453.125000	-60.112377
5468.750000	-60.351360
5484.375000	-62.596416
5500.000000	-63.958260
5515.625000	-62.756554
5531.250000	-62.433403
5546.875000	-59.784866
5562.500000	-59.858028
5578.125000	-65.097534
5593.750000	-63.755493
5609.375000	-61.932571
5625.000000	-62.990204
5640.625000	-63.338772
5656.250000	-63.614349
5671.875000	-61.398369
5687.500000	-61.656517
5703.125000	-64.608154
5718.750000	-70.519119
5734.375000	-72.219757
5750.000000	-67.060867
5765.625000	-65.221413
5781.250000	-69.307632
5796.875000	-74.375870
5812.500000	-74.293083
5828.125000	-76.556267
5843.750000	-69.690254
5859.375000	-66.420753
5875.000000	-67.740295
5890.625000	-69.515831
5906.250000	-65.703720
5921.875000	-65.666862
5937.500000	-65.314987
5953.125000	-65.574722
5968.750000	-66.146393
5984.375000	-66.220024
6000.000000	-66.233749
6015.625000	-69.334404
6031.250000	-71.773552
6046.875000	-73.400826
6062.500000	-65.801971
6078.125000	-65.759399
6093.750000	-72.642448
6109.375000	-74.178810
6125.000000	-70.172333
6140.625000	-68.063400
6156.250000	-66.916138
6171.875000	-68.486633
6187.500000	-69.332413
6203.125000	-69.692139
6218.750000	-67.066299
6234.375000	-67.461952
6250.000000	-69.210022
6265.625000	-72.781792
6281.250000	-71.742523
6296.875000	-69.209839
6312.500000	-68.217186
6328.125000	-67.759605
6343.750000	-71.922516
6359.375000	-66.604378
6375.000000	-63.318230
6390.625000	-64.639824
6406.250000	-67.478172
6421.875000	-67.236244
6437.500000	-64.997749
6453.125000	-65.733444
6468.750000	-64.991737
6484.375000	-66.876686
6500.000000	-73.518539
6515.625000	-67.812828
6531.250000	-64.582237
6546.875000	-64.295708
6562.500000	-65.441017
6578.125000	-66.544197
6593.750000	-66.358330
6609.375000	-66.305901
6625.000000	-69.127945
6640.625000	-73.231926
6656.250000	-69.777809
6671.875000	-64.673592
6687.500000	-65.159393
6703.125000	-67.248619
6718.750000	-68.267670
6734.375000	-69.405899
6750.000000	-71.119629
6765.625000	-72.174042
6781.250000	-71.950508
6796.875000	-68.824905
6812.500000	-68.099586
6828.125000	-71.073296
6843.750000	-71.628716
6859.375000	-70.830467
6875.000000	-71.165802
6890.625000	-73.609680
6906.250000	-75.061577
6921.875000	-74.708885
6937.500000	-72.973564
6953.125000	-74.323326
6968.750000	-78.390320
6984.375000	-79.090065
7000.000000	-77.220818
7015.625000	-77.264992
7031.250000	-77.297867
7046.875000	-77.455429
7062.500000	-79.093056
7078.125000	-83.742523
7093.750000	-82.694633
7109.375000	-79.866287
7125.000000	-82.825043
7140.625000	-86.980659
7156.250000	-83.868034
7171.875000	-82.541489
7187.500000	-83.111923
7203.125000	-85.522896
7218.750000	-87.583534
7234.375000	-92.520370
7250.000000	-91.270958
7265.625000	-87.202438
7281.250000	-88.138184
7296.875000	-95.232658
7312.500000	-94.491669
7328.125000	-94.080238
7343.750000	-95.152946
7359.375000	-96.180908
7375.000000	-97.670715
7390.625000	-97.933220
7406.250000	-97.850868
7421.875000	-97.416573
7437.500000	-98.763924
7453.125000	-99.374992
7468.750000	-98.634598
7484.375000	-98.484756
7500.000000	-98.584541
7515.625000	-98.993599
7531.250000	-99.166878
7546.875000	-99.354019
7562.500000	-99.518738
7578.125000	-99.439911
7593.750000	-99.322067
7609.375000	-99.121063
7625.000000	-99.246750
7640.625000	-99.380013
7656.250000	-99.157631
7671.875000	-99.405861
7687.500000	-99.494881
7703.125000	-99.420105
7718.750000	-99.456169
7734.375000	-99.376389
7750.000000	-99.174782
7765.625000	-99.131897
7781.250000	-99.592850
7796.875000	-99.562515
7812.500000	-99.130714
7828.125000	-99.159767
7843.750000	-98.978302
7859.375000	-98.943619
7875.000000	-99.159889
7890.625000	-98.966637
7906.250000	-99.087257
7921.875000	-99.317078
7937.500000	-99.162872
7953.125000	-99.054428
7968.750000	-99.017570
7984.375000	-99.221642
