Frequency (Hz)	Level (dB)
15.625000	-83.677284
31.250000	-88.627022
46.875000	-84.277245
62.500000	-82.744499
78.125000	-81.609863
93.750000	-83.023170
109.375000	-82.926071
125.000000	-83.247055
140.625000	-81.760094
156.250000	-81.155075
171.875000	-82.307945
187.500000	-81.452095
203.125000	-80.120796
218.750000	-77.906143
234.375000	-74.330193
250.000000	-72.430733
265.625000	-73.729675
281.250000	-73.569176
296.875000	-70.951256
312.500000	-72.991394
328.125000	-73.880249
343.750000	-71.403610
359.375000	-67.118614
375.000000	-63.813423
390.625000	-66.711235
406.250000	-73.575783
421.875000	-76.017914
437.500000	-77.238068
453.125000	-76.364334
468.750000	-77.680183
484.375000	-77.450470
500.000000	-76.668045
515.625000	-73.161476
531.250000	-68.668152
546.875000	-69.333893
562.500000	-72.236855
578.125000	-72.536903
593.750000	-76.442688
609.375000	-76.099106
625.000000	-77.143410
640.625000	-78.637238
656.250000	-76.937157
671.875000	-75.850723
687.500000	-76.896843
703.125000	-76.012619
718.750000	-75.297081
734.375000	-75.162041
750.000000	-75.595100
765.625000	-75.298737
781.250000	-71.784935
796.875000	-72.815247
812.500000	-74.510033
828.125000	-74.792358
843.750000	-75.856522
859.375000	-76.370880
875.000000	-72.023331
890.625000	-70.165062
906.250000	-68.748459
921.875000	-65.872917
937.500000	-66.145164
953.125000	-70.612640
968.750000	-71.687462
984.375000	-68.641899
1000.000000	-64.637115
1015.625000	-63.460472
1031.250000	-63.395943
1046.875000	-69.597160
1062.500000	-72.509903
1078.125000	-70.041214
1093.750000	-69.425140
1109.375000	-67.921898
1125.000000	-67.979317
1140.625000	-68.693611
1156.250000	-67.130653
1171.875000	-64.299568
1187.500000	-61.789886
1203.125000	-62.330486
1218.750000	-68.164063
1234.375000	-71.356361
1250.000000	-67.007462
1265.625000	-65.571777
1281.250000	-64.135300
1296.875000	-66.246239
1312.500000	-65.481964
1328.125000	-61.918983
1343.750000	-63.193680
1359.375000	-67.943695
1375.000000	-69.272720
1390.625000	-69.165863
1406.250000	-67.655106
1421.875000	-65.922440
1437.500000	-65.918785
1453.125000	-67.576851
1468.750000	-66.558762
1484.375000	-65.089828
1500.000000	-63.384563
1515.625000	-63.974716
1531.250000	-63.837334
1546.875000	-62.930820
1562.500000	-62.017513
1578.125000	-63.115383
1593.750000	-63.387924
1609.375000	-63.860970
1625.000000	-61.933556
1640.625000	-61.272591
1656.250000	-63.822479
1671.875000	-60.871929
1687.500000	-59.338516
1703.125000	-64.119072
1718.750000	-61.156849
1734.375000	-60.935501
1750.000000	-61.030552
1765.625000	-65.108116
1781.250000	-62.277195
1796.875000	-55.348999
1812.500000	-54.469368
1828.125000	-58.792843
1843.750000	-63.487747
1859.375000	-63.049572
1875.000000	-60.299107
1890.625000	-62.509861
1906.250000	-63.019211
1921.875000	-53.974655
1937.500000	-52.655605
1953.125000	-58.746632
1968.750000	-61.520523
1984.375000	-61.560997
2000.000000	-60.042763
2015.625000	-55.159534
2031.250000	-53.901791
2046.875000	-57.735470
2062.500000	-59.048183
2078.125000	-56.809387
2093.750000	-53.838310
2109.375000	-56.106522
2125.000000	-56.052582
2140.625000	-51.599873
2156.250000	-51.617382
2171.875000	-49.071541
2187.500000	-50.792007
2203.125000	-54.408882
2218.750000	-58.066010
2234.375000	-57.410061
2250.000000	-53.876431
2265.625000	-47.786789
2281.250000	-47.904392
2296.875000	-51.971199
2312.500000	-54.757351
2328.125000	-57.034531
2343.750000	-56.365894
2359.375000	-52.849236
2375.000000	-50.559727
2390.625000	-53.830254
2406.250000	-57.219326
2421.875000	-56.521870
2437.500000	-59.147213
2453.125000	-58.729549
2468.750000	-55.122288
2484.375000	-55.781559
2500.000000	-59.347107
2515.625000	-60.726990
2531.250000	-64.713554
2546.875000	-62.664268
2562.500000	-56.988388
2578.125000	-55.804649
2593.750000	-60.487671
2609.375000	-54.845966
2625.000000	-53.760208
2640.625000	-54.473358
2656.250000	-54.121738
2671.875000	-56.227856
2687.500000	-56.707596
2703.125000	-57.366539
2718.750000	-51.623314
2734.375000	-52.270603
2750.000000	-56.822697
2765.625000	-60.457363
2781.250000	-59.939709
2796.875000	-54.231529
2812.500000	-54.695129
2828.125000	-54.285969
2843.750000	-52.080692
2859.375000	-54.874283
2875.000000	-58.614822
2890.625000	-57.726757
2906.250000	-57.288342
2921.875000	-57.623764
2937.500000	-56.949665
2953.125000	-58.869648
2968.750000	-58.032795
2984.375000	-55.600380
3000.000000	-58.492081
3015.625000	-60.561317
3031.250000	-57.617363
3046.875000	-54.807022
3062.500000	-56.026859
3078.125000	-58.255733
3093.750000	-59.410748
3109.375000	-61.092632
3125.000000	-59.893234
3140.625000	-58.031670
3156.250000	-59.307735
3171.875000	-57.373154
3187.500000	-58.383022
3203.125000	-57.456024
3218.750000	-56.793633
3234.375000	-61.307617
3250.000000	-59.412228
3265.625000	-60.663757
3281.250000	-58.427147
3296.875000	-55.418175
3312.500000	-55.742485
3328.125000	-57.360710
3343.750000	-59.264942
3359.375000	-58.603565
3375.000000	-56.959923
3390.625000	-57.739750
3406.250000	-56.109898
3421.875000	-55.973145
3437.500000	-57.483047
3453.125000	-59.098896
3468.750000	-60.717964
3484.375000	-58.183231
3500.000000	-56.499550
3515.625000	-58.092258
3531.250000	-56.359047
3546.875000	-54.804455
3562.500000	-57.715149
3578.125000	-56.333305
3593.750000	-55.900776
3609.375000	-55.797523
3625.000000	-56.243610
3640.625000	-57.151020
3656.250000	-55.841869
3671.875000	-55.425709
3687.500000	-55.380188
3703.125000	-58.742863
3718.750000	-58.585182
3734.375000	-54.711315
3750.000000	-54.730228
3765.625000	-54.558228
3781.250000	-54.949238
3796.875000	-60.244980
3812.500000	-55.572689
3828.125000	-53.688648
3843.750000	-54.300220
3859.375000	-55.663647
3875.000000	-58.832592
3890.625000	-54.359264
3906.250000	-53.417599
3921.875000	-54.371498
3937.500000	-56.325878
3953.125000	-55.623394
3968.750000	-49.775108
3984.375000	-48.913734
4000.000000	-51.010876
4015.625000	-53.807472
4031.250000	-53.430061
4046.875000	-55.231815
4062.500000	-51.791344
4078.125000	-47.880306
4093.750000	-48.783260
4109.375000	-53.591949
4125.000000	-54.284737
4140.625000	-53.172333
4156.250000	-53.312050
4171.875000	-50.915924
