Frequency (Hz)	Level (dB)
1593.750000	-53.535595
1609.375000	-52.747898
1625.000000	-54.092506
1640.625000	-56.224720
1656.250000	-54.465439
1671.875000	-54.727863
1687.500000	-53.513596
1703.125000	-51.930500
1718.750000	-54.248161
1734.375000	-61.346958
1750.000000	-59.939392
1765.625000	-54.205669
1781.250000	-53.279961
1796.875000	-50.689705
1812.500000	-49.918545
1828.125000	-50.403877
1843.750000	-50.166782
1859.375000	-52.976177
1875.000000	-54.871010
1890.625000	-50.561527
1906.250000	-50.217857
1921.875000	-49.092083
1937.500000	-48.178776
1953.125000	-50.010620
1968.750000	-53.721184
1984.375000	-51.244045
2000.000000	-52.883884
2015.625000	-53.450233
2031.250000	-51.710243
2046.875000	-50.594555
2062.500000	-52.223343
2078.125000	-52.540741
2093.750000	-54.174965
2109.375000	-53.851765
2125.000000	-53.614742
2140.625000	-51.204296
2156.250000	-48.701210
2171.875000	-49.666046
2187.500000	-51.705311
2203.125000	-51.026245
2218.750000	-54.699944
2234.375000	-58.287781
2250.000000	-54.915649
2265.625000	-50.655922
2281.250000	-52.649967
2296.875000	-54.171249
2312.500000	-53.746269
2328.125000	-53.833229
2343.750000	-50.277035
2359.375000	-49.771347
2375.000000	-52.416500
2390.625000	-53.278286
2406.250000	-50.245850
2421.875000	-49.656101
2437.500000	-54.490677
2453.125000	-54.352474
2468.750000	-51.245457
2484.375000	-50.694111
2500.000000	-50.980431
2515.625000	-50.965778
2531.250000	-51.558804
2546.875000	-53.890244
2562.500000	-58.389717
2578.125000	-53.655315
2593.750000	-54.248070
2609.375000	-53.451817
2625.000000	-50.437737
2640.625000	-50.273796
2656.250000	-49.717510
2671.875000	-50.483681
2687.500000	-49.967552
2703.125000	-51.616528
2718.750000	-52.844433
2734.375000	-51.334221
2750.000000	-54.944748
2765.625000	-51.050175
2781.250000	-49.338943
2796.875000	-49.248035
2812.500000	-50.115494
2828.125000	-51.736790
2843.750000	-51.851555
2859.375000	-47.228043
2875.000000	-49.391636
2890.625000	-50.263924
2906.250000	-50.275581
2921.875000	-48.867676
2937.500000	-48.079788
2953.125000	-48.625790
2968.750000	-47.041927
2984.375000	-52.855892
3000.000000	-52.925774
3015.625000	-50.296658
3031.250000	-53.932178
3046.875000	-52.017696
3062.500000	-47.529766
3078.125000	-48.443817
3093.750000	-51.943905
3109.375000	-54.229538
3125.000000	-57.013325
3140.625000	-52.765110
3156.250000	-52.727268
3171.875000	-59.573326
3187.500000	-53.823174
3203.125000	-51.184101
3218.750000	-51.878574
3234.375000	-53.973526
3250.000000	-51.244019
3265.625000	-52.323410
3281.250000	-52.161747
3296.875000	-47.895283
3312.500000	-47.261826
3328.125000	-46.762501
3343.750000	-50.295750
3359.375000	-50.929752
3375.000000	-51.679981
3390.625000	-53.541618
3406.250000	-54.224575
3421.875000	-47.432564
3437.500000	-45.932148
3453.125000	-45.162460
3468.750000	-42.956627
3484.375000	-45.189602
3500.000000	-54.043205
3515.625000	-57.469814
3531.250000	-55.417721
3546.875000	-48.519699
3562.500000	-44.283463
3578.125000	-46.888939
3593.750000	-55.037022
3609.375000	-58.343056
3625.000000	-56.466492
3640.625000	-50.471924
3656.250000	-47.749470
3671.875000	-47.110218
3687.500000	-49.008301
3703.125000	-51.407486
3718.750000	-52.461052
3734.375000	-51.332382
3750.000000	-54.882317
3765.625000	-49.152580
3781.250000	-43.945538
3796.875000	-42.538132
3812.500000	-48.544178
3828.125000	-47.319740
3843.750000	-49.021984
3859.375000	-53.402294
3875.000000	-53.684387
3890.625000	-45.987659
3906.250000	-43.010326
3921.875000	-44.157902
3937.500000	-48.312115
3953.125000	-48.984997
3968.750000	-46.364246
3984.375000	-49.060390
4000.000000	-45.120884
4015.625000	-42.725651
4031.250000	-44.155209
4046.875000	-45.413826
4062.500000	-50.771564
4078.125000	-50.158188
4093.750000	-46.432774
4109.375000	-44.561478
4125.000000	-45.219460
4140.625000	-48.200439
4156.250000	-48.329914
4171.875000	-45.955246
4187.500000	-45.145294
4203.125000	-46.640938
4218.750000	-48.707905
4234.375000	-49.094833
4250.000000	-50.070045
4265.625000	-48.835247
4281.250000	-48.619106
4296.875000	-49.926979
4312.500000	-49.115017
4328.125000	-47.894512
4343.750000	-48.419884
4359.375000	-46.107239
4375.000000	-44.027092
4390.625000	-49.484081
4406.250000	-47.786777
4421.875000	-46.956928
4437.500000	-50.874344
4453.125000	-49.724232
4468.750000	-45.513195
4484.375000	-43.563004
4500.000000	-45.913715
4515.625000	-48.480843
4531.250000	-48.716938
4546.875000	-52.903576
4562.500000	-45.046093
4578.125000	-46.621727
4593.750000	-48.472389
4609.375000	-47.264763
4625.000000	-49.034767
4640.625000	-50.959335
4656.250000	-55.763996
4671.875000	-52.198605
4687.500000	-49.668999
4703.125000	-48.947296
4718.750000	-48.948246
4734.375000	-48.864597
4750.000000	-49.374027
4765.625000	-53.291710
4781.250000	-55.099747
4796.875000	-49.900932
4812.500000	-49.124924
4828.125000	-49.068001
4843.750000	-52.661961
4859.375000	-51.982834
4875.000000	-53.597759
4890.625000	-53.234863
4906.250000	-50.176949
4921.875000	-51.653389
4937.500000	-52.345085
4953.125000	-53.436855
4968.750000	-49.717831
4984.375000	-49.652145
5000.000000	-53.935619
5015.625000	-52.086029
5031.250000	-47.689056
5046.875000	-47.842529
5062.500000	-50.339352
5078.125000	-56.095322
5093.750000	-54.168659
5109.375000	-54.017960
5125.000000	-51.659294
5140.625000	-50.410847
5156.250000	-50.390144
5171.875000	-48.427185
5187.500000	-45.905457
5203.125000	-50.387939
5218.750000	-53.898678
5234.375000	-46.193687
5250.000000	-44.235325
5265.625000	-47.183052
5281.250000	-48.827026
5296.875000	-51.254070
5312.500000	-51.682816
5328.125000	-44.707096
5343.750000	-43.257748
5359.375000	-43.811367
5375.000000	-44.281384
5390.625000	-45.635662
5406.250000	-47.814274
5421.875000	-46.016560
5437.500000	-44.381386
5453.125000	-48.718678
5468.750000	-46.513386
5484.375000	-42.044403
5500.000000	-41.422939
5515.625000	-44.665359
5531.250000	-47.816063
5546.875000	-45.454140
5562.500000	-44.196400
5578.125000	-42.966667
5593.750000	-42.670765
5609.375000	-43.180340
5625.000000	-43.606155
5640.625000	-45.067699
5656.250000	-45.965191
5671.875000	-47.307491
5687.500000	-46.670059
5703.125000	-46.840252
5718.750000	-42.540382
5734.375000	-41.867149
5750.000000	-43.727367
5765.625000	-46.281235
5781.250000	-48.880291
5796.875000	-46.562595
5812.500000	-42.761631
5828.125000	-42.896877
5843.750000	-45.444546
5859.375000	-45.319019
5875.000000	-45.559074
5890.625000	-46.521847
5906.250000	-46.949299
5921.875000	-51.227161
5937.500000	-46.602581
5953.125000	-43.265945
5968.750000	-42.832588
5984.375000	-44.728416
6000.000000	-47.903313
6015.625000	-49.487873
6031.250000	-49.137589
6046.875000	-48.820831
6062.500000	-47.050591
6078.125000	-48.038830
6093.750000	-50.303589
6109.375000	-48.631409
6125.000000	-48.472065
6140.625000	-49.463696
6156.250000	-50.105812
6171.875000	-49.735088
6187.500000	-51.778000
6203.125000	-48.754066
6218.750000	-50.351212
6234.375000	-54.413544
6250.000000	-53.972420
6265.625000	-49.829762
6281.250000	-49.223763
6296.875000	-52.445534
6312.500000	-53.774422
6328.125000	-54.635662
6343.750000	-59.807781
6359.375000	-55.379997
6375.000000	-54.411236
6390.625000	-57.085640
6406.250000	-53.310261
6421.875000	-51.128571
6437.500000	-49.888046
6453.125000	-53.629089
6468.750000	-58.185822
6484.375000	-62.287209
6500.000000	-57.742371
6515.625000	-55.038193
6531.250000	-56.091610
6546.875000	-57.699688
6562.500000	-57.810902
6578.125000	-59.995903
6593.750000	-61.157352
6609.375000	-61.204800
6625.000000	-58.509972
6640.625000	-57.923386
6656.250000	-57.210361
6671.875000	-56.950188
6687.500000	-60.464409
6703.125000	-63.602203
6718.750000	-64.955032
6734.375000	-67.065681
6750.000000	-64.043060
6765.625000	-63.240196
6781.250000	-61.473278
6796.875000	-63.995281
6812.500000	-65.935684
6828.125000	-62.559624
6843.750000	-61.102657
6859.375000	-59.793056
6875.000000	-62.734432
6890.625000	-64.667046
6906.250000	-66.101585
6921.875000	-62.065506
6937.500000	-59.392960
6953.125000	-63.549450
6968.750000	-63.781300
6984.375000	-63.979984
7000.000000	-61.980247
7015.625000	-61.817123
7031.250000	-62.793629
7046.875000	-62.018162
7062.500000	-65.562851
7078.125000	-69.726921
7093.750000	-67.036354
7109.375000	-64.141701
7125.000000	-63.211399
7140.625000	-65.366905
7156.250000	-65.994209
7171.875000	-65.658195
7187.500000	-67.615067
7203.125000	-68.401886
7218.750000	-71.900948
7234.375000	-70.776184
7250.000000	-68.292534
7265.625000	-66.565239
7281.250000	-68.014717
7296.875000	-70.484795
7312.500000	-70.513390
7328.125000	-71.161163
7343.750000	-73.146194
7359.375000	-74.600868
7375.000000	-73.972244
7390.625000	-75.675354
7406.250000	-78.470825
7421.875000	-76.576942
7437.500000	-75.172958
7453.125000	-77.298950
7468.750000	-78.919312
7484.375000	-78.897133
7500.000000	-79.374771
7515.625000	-80.707024
7531.250000	-83.405945
7546.875000	-86.665878
7562.500000	-87.184479
7578.125000	-85.752083
7593.750000	-84.791862
7609.375000	-86.306908
7625.000000	-87.509132
7640.625000	-88.517517
7656.250000	-90.080139
7671.875000	-91.837502
7687.500000	-93.450249
7703.125000	-95.840286
7718.750000	-96.494263
7734.375000	-95.464943
7750.000000	-96.163078
7765.625000	-97.296707
7781.250000	-98.517776
7796.875000	-98.633095
7812.500000	-98.535393
7828.125000	-98.774788
7843.750000	-98.988838
7859.375000	-99.155106
7875.000000	-99.160301
7890.625000	-99.427383
7906.250000	-99.396172
7921.875000	-99.204819
7937.500000	-99.075630
7953.125000	-99.193771
7968.750000	-99.413437
7984.375000	-99.409988
