Frequency (Hz)	Level (dB)
15.625000	-83.475937
31.250000	-89.267372
46.875000	-87.176872
62.500000	-85.815208
78.125000	-84.785645
93.750000	-85.058167
109.375000	-84.983299
125.000000	-84.310890
140.625000	-83.502663
156.250000	-83.092293
171.875000	-83.166191
187.500000	-82.144844
203.125000	-82.076195
218.750000	-81.673744
234.375000	-80.776230
250.000000	-80.592079
265.625000	-81.003441
281.250000	-81.053375
296.875000	-80.537697
312.500000	-80.612518
328.125000	-80.235802
343.750000	-79.650665
359.375000	-79.111015
375.000000	-77.646980
390.625000	-78.420677
406.250000	-79.643242
421.875000	-79.546242
437.500000	-79.362221
453.125000	-78.482536
468.750000	-78.975906
484.375000	-79.178711
500.000000	-79.070511
515.625000	-78.392418
531.250000	-77.544685
546.875000	-77.650085
562.500000	-77.410278
578.125000	-77.219284
593.750000	-78.703194
609.375000	-78.367065
625.000000	-78.710609
640.625000	-78.773682
656.250000	-79.298454
671.875000	-79.468124
687.500000	-78.721642
703.125000	-78.291893
718.750000	-78.750679
734.375000	-78.652687
750.000000	-78.480362
765.625000	-78.499733
781.250000	-78.629631
796.875000	-78.970772
812.500000	-78.899048
828.125000	-78.875122
843.750000	-78.634972
859.375000	-78.610077
875.000000	-78.212425
890.625000	-77.812164
906.250000	-77.536987
921.875000	-77.912064
937.500000	-78.218491
953.125000	-78.426659
968.750000	-77.912910
984.375000	-77.571442
1000.000000	-76.593765
1015.625000	-76.791405
1031.250000	-77.365677
1046.875000	-78.069382
1062.500000	-78.174133
1078.125000	-77.023933
1093.750000	-76.937943
1109.375000	-77.430931
1125.000000	-77.459839
1140.625000	-77.168610
1156.250000	-76.837318
1171.875000	-76.438393
1187.500000	-75.631485
1203.125000	-76.479324
1218.750000	-77.326889
1234.375000	-77.070908
1250.000000	-75.926033
1265.625000	-76.197754
1281.250000	-76.721176
1296.875000	-77.733772
1312.500000	-76.648682
1328.125000	-74.430153
1343.750000	-75.572952
1359.375000	-77.640587
1375.000000	-77.656113
1390.625000	-77.367287
1406.250000	-76.956429
1421.875000	-77.000122
1437.500000	-76.733704
1453.125000	-77.270592
1468.750000	-77.634460
1484.375000	-77.043816
1500.000000	-76.594635
1515.625000	-77.636681
1531.250000	-77.697922
1546.875000	-77.894096
1562.500000	-77.188171
1578.125000	-76.958382
1593.750000	-76.257950
1609.375000	-75.827599
1625.000000	-77.756096
1640.625000	-77.915527
1656.250000	-77.919388
1671.875000	-78.010620
1687.500000	-77.682297
1703.125000	-77.726387
1718.750000	-77.894218
1734.375000	-77.917694
1750.000000	-77.932693
1765.625000	-77.664459
1781.250000	-76.575920
1796.875000	-76.588669
1812.500000	-77.634636
1828.125000	-77.825699
1843.750000	-77.346779
1859.375000	-77.391930
1875.000000	-77.456924
1890.625000	-76.823196
1906.250000	-75.375450
1921.875000	-75.499214
1937.500000	-77.185539
1953.125000	-77.417999
1968.750000	-76.934143
1984.375000	-77.186127
2000.000000	-77.862053
2015.625000	-76.914406
2031.250000	-76.606438
2046.875000	-76.405296
2062.500000	-77.693985
2078.125000	-76.127716
2093.750000	-75.456642
2109.375000	-75.904770
2125.000000	-76.164543
2140.625000	-77.054901
2156.250000	-76.918854
2171.875000	-77.513954
2187.500000	-78.181786
2203.125000	-77.992874
2218.750000	-77.066734
2234.375000	-76.281578
2250.000000	-77.074211
2265.625000	-77.298462
2281.250000	-77.795738
2296.875000	-77.469116
2312.500000	-77.517395
2328.125000	-77.002327
2343.750000	-76.011604
2359.375000	-77.290367
2375.000000	-77.926323
2390.625000	-77.984894
2406.250000	-78.066566
2421.875000	-78.356789
2437.500000	-78.118187
2453.125000	-77.975319
2468.750000	-76.514420
2484.375000	-75.327026
2500.000000	-75.896942
2515.625000	-77.035477
2531.250000	-77.461433
2546.875000	-77.094795
2562.500000	-76.358856
2578.125000	-76.342896
2593.750000	-77.642998
2609.375000	-77.507210
2625.000000	-77.524948
2640.625000	-77.138252
2656.250000	-78.432289
2671.875000	-77.853180
2687.500000	-76.765839
2703.125000	-76.050034
2718.750000	-76.067291
2734.375000	-77.255791
2750.000000	-77.301651
2765.625000	-77.280304
2781.250000	-77.625580
2796.875000	-75.469948
2812.500000	-76.527451
2828.125000	-77.698349
2843.750000	-76.336464
2859.375000	-74.612236
2875.000000	-75.164780
2890.625000	-75.551750
2906.250000	-76.094910
2921.875000	-77.972672
2937.500000	-76.908875
2953.125000	-76.455612
2968.750000	-77.225510
2984.375000	-76.762657
3000.000000	-75.217194
3015.625000	-75.901817
3031.250000	-75.044846
3046.875000	-75.169296
3062.500000	-75.487602
3078.125000	-75.510017
3093.750000	-75.516563
3109.375000	-74.948792
3125.000000	-74.981270
3140.625000	-75.584541
3156.250000	-76.842766
3171.875000	-74.839371
3187.500000	-73.959938
3203.125000	-75.382423
3218.750000	-75.839226
3234.375000	-76.910889
3250.000000	-76.992058
3265.625000	-74.423386
3281.250000	-75.095970
3296.875000	-76.987801
3312.500000	-77.066658
3328.125000	-74.605965
3343.750000	-74.813766
3359.375000	-75.857918
3375.000000	-76.461174
3390.625000	-77.390503
3406.250000	-76.398949
3421.875000	-76.275864
3437.500000	-76.524757
3453.125000	-77.921738
3468.750000	-77.433334
3484.375000	-74.960884
3500.000000	-74.133682
3515.625000	-75.280945
3531.250000	-77.096886
3546.875000	-77.360229
3562.500000	-76.001297
3578.125000	-74.475906
3593.750000	-74.349586
3609.375000	-75.619324
3625.000000	-76.934761
3640.625000	-76.026497
3656.250000	-75.200874
3671.875000	-75.492332
3687.500000	-74.978645
3703.125000	-75.556595
3718.750000	-74.833252
3734.375000	-74.414207
3750.000000	-75.455559
3765.625000	-75.973412
3781.250000	-75.870575
3796.875000	-76.367004
3812.500000	-73.879799
3828.125000	-73.679298
3843.750000	-75.663902
3859.375000	-77.728325
3875.000000	-76.803337
3890.625000	-76.576004
3906.250000	-76.318726
3921.875000	-76.229233
3937.500000	-77.139748
3953.125000	-77.733826
3968.750000	-74.708618
3984.375000	-75.040115
4000.000000	-76.456215
4015.625000	-76.290207
4031.250000	-76.252930
4046.875000	-73.020470
4062.500000	-72.569550
4078.125000	-75.453346
4093.750000	-77.297600
4109.375000	-75.515541
4125.000000	-73.967384
4140.625000	-75.894020
4156.250000	-77.918739
4171.875000	-76.103455
4187.500000	-76.683235
4203.125000	-76.336418
4218.750000	-78.034866
4234.375000	-77.298416
4250.000000	-76.892860
4265.625000	-76.398636
4281.250000	-77.115112
4296.875000	-78.022346
4312.500000	-78.253616
4328.125000	-78.340813
4343.750000	-77.759987
