Frequency (Hz)	Level (dB)
3000.000000	-69.402382
3015.625000	-65.126450
3031.250000	-65.641335
3046.875000	-70.800583
3062.500000	-67.863167
3078.125000	-63.974876
3093.750000	-64.574753
3109.375000	-68.355316
3125.000000	-68.130829
3140.625000	-66.934021
3156.250000	-62.675148
3171.875000	-59.805252
3187.500000	-63.073936
3203.125000	-71.883514
3218.750000	-66.512978
3234.375000	-65.932190
3250.000000	-68.441322
3265.625000	-67.666016
3281.250000	-66.898033
3296.875000	-67.443436
3312.500000	-66.454201
3328.125000	-67.941986
3343.750000	-67.739616
3359.375000	-68.587601
3375.000000	-69.440109
3390.625000	-72.270386
3406.250000	-71.938568
3421.875000	-68.536522
3437.500000	-67.655128
3453.125000	-69.453651
3468.750000	-72.472855
3484.375000	-74.859772
3500.000000	-68.574783
3515.625000	-66.212784
3531.250000	-66.997612
3546.875000	-68.300903
3562.500000	-72.503448
3578.125000	-65.609886
3593.750000	-64.404732
3609.375000	-66.707169
3625.000000	-69.214966
3640.625000	-69.548660
3656.250000	-66.055237
3671.875000	-63.353626
3687.500000	-62.267719
3703.125000	-64.156036
3718.750000	-69.448326
3734.375000	-67.391724
3750.000000	-62.815117
3765.625000	-61.661957
3781.250000	-62.618233
3796.875000	-66.213051
3812.500000	-66.324738
3828.125000	-65.011368
3843.750000	-63.359970
3859.375000	-62.812195
3875.000000	-64.240944
3890.625000	-67.443787
3906.250000	-64.011253
3921.875000	-61.072060
3937.500000	-61.913109
3953.125000	-63.782459
3968.750000	-66.551186
3984.375000	-65.415184
4000.000000	-61.695660
4015.625000	-60.210724
4031.250000	-62.270565
4046.875000	-64.636902
4062.500000	-64.449417
4078.125000	-63.638439
4093.750000	-62.865456
4109.375000	-63.047626
4125.000000	-64.100197
4140.625000	-65.540810
4156.250000	-65.464165
4171.875000	-67.467659
4187.500000	-65.907272
4203.125000	-67.210129
4218.750000	-66.281586
4234.375000	-66.748947
4250.000000	-64.901993
4265.625000	-64.075485
4281.250000	-71.394005
4296.875000	-69.947418
4312.500000	-66.104980
4328.125000	-67.003174
4343.750000	-72.426369
4359.375000	-67.908409
4375.000000	-67.110725
4390.625000	-68.487396
4406.250000	-71.191902
4421.875000	-73.260574
4437.500000	-71.020699
4453.125000	-66.642998
4468.750000	-65.640831
4484.375000	-66.785896
4500.000000	-70.001266
4515.625000	-73.059769
4531.250000	-73.029778
4546.875000	-69.154961
4562.500000	-68.445969
4578.125000	-70.986778
4593.750000	-71.331139
4609.375000	-72.854324
4625.000000	-76.455887
4640.625000	-77.958191
4656.250000	-79.347183
4671.875000	-74.681099
4687.500000	-69.696762
4703.125000	-70.290115
4718.750000	-71.775398
4734.375000	-74.159531
4750.000000	-75.100540
4765.625000	-70.328598
4781.250000	-68.192986
4796.875000	-69.948021
4812.500000	-73.876740
4828.125000	-77.690369
4843.750000	-77.882820
4859.375000	-73.853233
4875.000000	-73.239525
4890.625000	-75.677498
4906.250000	-73.049889
4921.875000	-72.278351
4937.500000	-71.413170
4953.125000	-73.361076
4968.750000	-73.685539
4984.375000	-72.355385
5000.000000	-71.593933
5015.625000	-70.919891
5031.250000	-70.665672
5046.875000	-71.166214
5062.500000	-74.429955
5078.125000	-73.071037
5093.750000	-70.189964
5109.375000	-71.470131
5125.000000	-72.578461
5140.625000	-72.148438
5156.250000	-72.634094
5171.875000	-73.314232
5187.500000	-72.876488
5203.125000	-79.576202
5218.750000	-69.372154
5234.375000	-66.613983
5250.000000	-67.264481
5265.625000	-69.215538
5281.250000	-69.779907
5296.875000	-70.128113
5312.500000	-73.177696
5328.125000	-71.511002
5343.750000	-67.423126
5359.375000	-68.506248
5375.000000	-69.353600
5390.625000	-69.666298
5406.250000	-69.296577
5421.875000	-70.604057
5437.500000	-77.848763
5453.125000	-70.971489
5468.750000	-66.086151
5484.375000	-65.588303
5500.000000	-68.158730
5515.625000	-72.674454
5531.250000	-74.677467
5546.875000	-72.166382
5562.500000	-71.014893
5578.125000	-69.586784
5593.750000	-69.829895
5609.375000	-71.217690
5625.000000	-72.233337
5640.625000	-72.319252
5656.250000	-73.105118
5671.875000	-75.343330
5687.500000	-78.706039
5703.125000	-74.969093
5718.750000	-72.097473
5734.375000	-71.104477
5750.000000	-72.031174
5765.625000	-74.180252
5781.250000	-76.870308
5796.875000	-77.137474
5812.500000	-77.352440
5828.125000	-76.805695
5843.750000	-78.111397
5859.375000	-78.793564
5875.000000	-76.736084
5890.625000	-76.302940
5906.250000	-81.628700
5921.875000	-81.577019
5937.500000	-78.472351
5953.125000	-77.127991
5968.750000	-78.635651
5984.375000	-81.341850
6000.000000	-81.640450
6015.625000	-82.265373
6031.250000	-85.667603
6046.875000	-82.696648
6062.500000	-83.261024
6078.125000	-86.834015
6093.750000	-84.403557
6109.375000	-87.725784
6125.000000	-84.570877
6140.625000	-82.116272
6156.250000	-80.586281
6171.875000	-82.944321
6187.500000	-87.586517
6203.125000	-87.096367
6218.750000	-83.908142
6234.375000	-81.740463
6250.000000	-78.224213
6265.625000	-78.856331
6281.250000	-81.531685
6296.875000	-87.240906
6312.500000	-82.621666
6328.125000	-79.598495
6343.750000	-83.639526
6359.375000	-79.602936
6375.000000	-78.279671
6390.625000	-78.222244
6406.250000	-78.389687
6421.875000	-78.568542
6437.500000	-80.432297
6453.125000	-82.248451
6468.750000	-81.051399
6484.375000	-80.026993
6500.000000	-79.700813
6515.625000	-81.804504
6531.250000	-83.562050
6546.875000	-81.678688
6562.500000	-80.585968
6578.125000	-79.892754
6593.750000	-81.760368
6609.375000	-84.085686
6625.000000	-83.585449
6640.625000	-82.853622
6656.250000	-87.805519
6671.875000	-86.055397
6687.500000	-83.561661
6703.125000	-83.490501
6718.750000	-82.066940
6734.375000	-81.132187
6750.000000	-82.126671
6765.625000	-87.020203
6781.250000	-84.625549
6796.875000	-83.662132
6812.500000	-87.877823
6828.125000	-90.422218
6843.750000	-86.566490
6859.375000	-88.604240
6875.000000	-91.746841
6890.625000	-90.615891
6906.250000	-90.106415
6921.875000	-93.937042
6937.500000	-91.888641
6953.125000	-93.557846
6968.750000	-92.182236
6984.375000	-89.992615
7000.000000	-92.033073
7015.625000	-94.891502
7031.250000	-95.815544
7046.875000	-96.386192
7062.500000	-95.031364
7078.125000	-97.653801
7093.750000	-97.170502
7109.375000	-96.611176
7125.000000	-97.528198
7140.625000	-96.999207
7156.250000	-96.933578
7171.875000	-96.389030
7187.500000	-97.114616
7203.125000	-98.113197
7218.750000	-96.897232
7234.375000	-98.402565
7250.000000	-99.123940
7265.625000	-98.817688
7281.250000	-98.484230
7296.875000	-98.421944
7312.500000	-97.840782
7328.125000	-98.384033
7343.750000	-99.363174
7359.375000	-99.233757
7375.000000	-99.339256
7390.625000	-99.648842
7406.250000	-99.681015
7421.875000	-99.566254
7437.500000	-99.415672
7453.125000	-99.440964
7468.750000	-99.222939
7484.375000	-99.403862
7500.000000	-99.599983
7515.625000	-99.399879
7531.250000	-99.422211
7546.875000	-99.348145
7562.500000	-99.302498
7578.125000	-99.320526
7593.750000	-99.296036
7609.375000	-99.360619
7625.000000	-99.380371
7640.625000	-99.834534
7656.250000	-99.554832
7671.875000	-99.269432
7687.500000	-99.253197
7703.125000	-99.336311
7718.750000	-99.394753
7734.375000	-99.315552
7750.000000	-99.381775
7765.625000	-99.353142
7781.250000	-99.171425
7796.875000	-99.047218
7812.500000	-99.111488
7828.125000	-99.217079
7843.750000	-99.223984
7859.375000	-99.241951
7875.000000	-99.127014
7890.625000	-99.262039
7906.250000	-99.401573
7921.875000	-99.361137
7937.500000	-99.168930
7953.125000	-99.098854
7968.750000	-99.309349
7984.375000	-99.211182
