Frequency (Hz)	Level (dB)
15.625000	-73.070908
31.250000	-74.483849
46.875000	-75.623123
62.500000	-76.138603
78.125000	-76.037354
93.750000	-77.103951
109.375000	-76.328896
125.000000	-78.962997
140.625000	-80.608086
156.250000	-80.465736
171.875000	-78.801422
187.500000	-75.020569
203.125000	-72.392097
218.750000	-68.206337
234.375000	-65.379921
250.000000	-64.505791
265.625000	-65.330139
281.250000	-65.994476
296.875000	-64.479744
312.500000	-66.326653
328.125000	-67.415756
343.750000	-64.699104
359.375000	-61.108719
375.000000	-56.570526
390.625000	-58.223377
406.250000	-62.535191
421.875000	-63.180355
437.500000	-60.936878
453.125000	-58.368950
468.750000	-60.685959
484.375000	-61.630478
500.000000	-61.204208
515.625000	-57.849979
531.250000	-55.018620
546.875000	-55.575634
562.500000	-56.968975
578.125000	-56.612507
593.750000	-61.464413
609.375000	-58.468033
625.000000	-60.347950
640.625000	-63.258366
656.250000	-64.162155
671.875000	-63.405220
687.500000	-59.494598
703.125000	-58.231800
718.750000	-59.647560
734.375000	-65.651863
750.000000	-65.241310
765.625000	-60.032486
781.250000	-56.544235
796.875000	-59.390892
812.500000	-64.226097
828.125000	-66.703560
843.750000	-66.336739
859.375000	-64.329575
875.000000	-61.202789
890.625000	-61.671627
906.250000	-58.188583
921.875000	-56.988235
937.500000	-59.259705
953.125000	-63.538380
968.750000	-60.894611
984.375000	-63.681442
1000.000000	-59.389618
1015.625000	-58.680431
1031.250000	-59.326294
1046.875000	-62.475784
1062.500000	-66.253868
1078.125000	-59.829556
1093.750000	-59.402519
1109.375000	-59.892715
1125.000000	-59.974030
1140.625000	-59.081665
1156.250000	-59.233776
1171.875000	-56.462585
1187.500000	-55.599510
1203.125000	-58.724262
1218.750000	-58.606018
1234.375000	-58.339497
1250.000000	-58.375275
1265.625000	-57.337311
1281.250000	-59.127506
1296.875000	-61.003643
1312.500000	-62.174595
1328.125000	-57.554562
1343.750000	-57.601685
1359.375000	-60.111412
1375.000000	-61.197491
1390.625000	-60.331013
1406.250000	-61.259106
1421.875000	-60.380119
1437.500000	-56.988628
1453.125000	-57.091022
1468.750000	-58.601406
1484.375000	-59.916588
1500.000000	-63.033207
1515.625000	-58.956619
1531.250000	-57.214813
1546.875000	-56.687634
1562.500000	-56.187965
1578.125000	-57.862499
1593.750000	-55.611080
1609.375000	-52.723759
1625.000000	-55.413406
1640.625000	-54.299515
1656.250000	-55.281483
1671.875000	-55.221928
1687.500000	-55.155403
1703.125000	-58.385593
1718.750000	-56.333820
1734.375000	-56.822643
1750.000000	-61.862309
1765.625000	-57.483772
1781.250000	-60.660957
1796.875000	-55.148647
1812.500000	-53.737072
1828.125000	-58.768513
1843.750000	-55.836460
1859.375000	-54.859093
1875.000000	-54.346184
1890.625000	-55.899151
1906.250000	-55.779263
1921.875000	-51.984928
1937.500000	-51.507854
1953.125000	-53.056042
1968.750000	-56.327282
1984.375000	-60.936207
2000.000000	-61.604191
2015.625000	-56.002197
2031.250000	-56.071194
2046.875000	-56.664497
2062.500000	-56.588127
2078.125000	-59.554203
2093.750000	-60.873924
2109.375000	-56.172527
2125.000000	-56.110420
2140.625000	-55.862431
2156.250000	-54.114929
2171.875000	-54.044144
2187.500000	-52.987610
2203.125000	-53.344578
2218.750000	-55.698128
2234.375000	-62.549038
2250.000000	-55.756363
2265.625000	-52.817963
2281.250000	-53.270882
2296.875000	-52.724033
2312.500000	-53.631783
2328.125000	-57.842411
2343.750000	-57.397762
2359.375000	-55.635830
2375.000000	-58.928810
2390.625000	-56.822906
2406.250000	-53.085526
2421.875000	-53.402229
2437.500000	-51.938694
2453.125000	-51.329025
2468.750000	-55.557354
2484.375000	-58.780830
2500.000000	-59.727390
2515.625000	-57.892685
2531.250000	-58.255524
2546.875000	-56.046997
2562.500000	-56.502445
2578.125000	-61.502144
2593.750000	-55.102810
2609.375000	-55.135994
2625.000000	-55.836163
2640.625000	-55.658463
2656.250000	-53.938602
2671.875000	-53.967590
2687.500000	-55.125328
2703.125000	-58.243744
2718.750000	-59.333878
2734.375000	-60.015274
2750.000000	-59.527878
2765.625000	-55.120426
2781.250000	-52.936893
2796.875000	-52.995136
2812.500000	-54.374130
2828.125000	-52.503124
2843.750000	-52.706562
2859.375000	-57.416080
2875.000000	-59.114357
2890.625000	-63.323963
2906.250000	-60.763527
2921.875000	-58.111694
2937.500000	-56.920349
2953.125000	-53.340443
2968.750000	-50.267506
2984.375000	-51.725956
3000.000000	-55.204510
3015.625000	-59.518791
3031.250000	-58.403839
3046.875000	-61.215603
3062.500000	-59.629623
3078.125000	-58.112869
3093.750000	-57.136433
3109.375000	-57.286674
3125.000000	-62.756725
3140.625000	-66.377739
3156.250000	-64.651085
3171.875000	-57.982662
3187.500000	-52.196075
3203.125000	-52.650387
3218.750000	-55.850060
3234.375000	-59.352486
3250.000000	-52.766235
3265.625000	-51.295429
3281.250000	-52.342403
3296.875000	-54.094151
3312.500000	-55.678307
3328.125000	-55.417202
3343.750000	-54.287659
3359.375000	-52.246998
3375.000000	-51.829956
3390.625000	-57.158012
3406.250000	-53.476456
3421.875000	-53.643414
3437.500000	-57.998859
3453.125000	-58.213245
3468.750000	-59.264275
3484.375000	-61.920612
3500.000000	-57.835625
3515.625000	-57.367989
3531.250000	-58.856831
3546.875000	-53.622604
3562.500000	-54.385788
3578.125000	-60.637959
3593.750000	-57.013397
3609.375000	-55.266956
3625.000000	-52.877144
3640.625000	-50.687965
3656.250000	-52.187241
3671.875000	-54.357811
3687.500000	-56.869205
3703.125000	-60.681080
3718.750000	-57.576576
3734.375000	-52.853859
3750.000000	-51.526440
3765.625000	-54.066345
3781.250000	-54.180298
3796.875000	-57.753670
3812.500000	-55.772541
3828.125000	-57.999336
3843.750000	-58.487457
3859.375000	-54.843483
3875.000000	-58.755859
3890.625000	-52.735031
3906.250000	-52.675499
3921.875000	-54.474529
3937.500000	-51.850819
3953.125000	-52.539646
3968.750000	-56.999134
3984.375000	-54.040318
4000.000000	-52.850525
4015.625000	-53.168404
4031.250000	-54.742260
4046.875000	-57.347919
4062.500000	-58.650318
4078.125000	-56.379498
4093.750000	-52.964333
4109.375000	-54.164627
4125.000000	-51.489120
4140.625000	-55.989388
4156.250000	-57.108498
4171.875000	-53.113518
4187.500000	-52.598557
4203.125000	-53.914612
4218.750000	-57.206516
4234.375000	-58.758312
4250.000000	-55.354950
4265.625000	-55.515228
4281.250000	-57.318672
4296.875000	-55.373039
4312.500000	-54.464420
4328.125000	-58.064217
4343.750000	-56.009342
4359.375000	-52.301247
4375.000000	-52.462662
4390.625000	-58.713585
4406.250000	-54.567081
4421.875000	-50.104614
4437.500000	-51.506088
4453.125000	-56.075405
4468.750000	-56.867908
4484.375000	-58.013977
4500.000000	-59.095654
4515.625000	-58.874310
4531.250000	-54.267303
4546.875000	-51.437359
4562.500000	-52.834057
4578.125000	-54.580185
4593.750000	-54.760563
4609.375000	-54.422302
4625.000000	-55.599258
4640.625000	-53.784142
4656.250000	-54.075935
4671.875000	-53.315933
4687.500000	-54.492840
4703.125000	-55.115150
4718.750000	-55.791866
4734.375000	-55.607033
4750.000000	-56.069763
4765.625000	-58.694012
4781.250000	-57.075699
4796.875000	-52.877129
4812.500000	-54.266239
4828.125000	-56.820362
4843.750000	-63.601646
4859.375000	-55.585121
4875.000000	-53.569511
4890.625000	-54.517601
4906.250000	-55.076466
4921.875000	-54.992565
4937.500000	-59.953190
4953.125000	-60.227436
4968.750000	-58.110657
4984.375000	-58.465927
5000.000000	-55.686363
5015.625000	-56.329288
5031.250000	-59.150818
5046.875000	-56.630398
5062.500000	-52.889832
5078.125000	-57.179806
5093.750000	-58.129848
5109.375000	-55.215191
5125.000000	-54.689838
5140.625000	-57.379112
5156.250000	-58.634018
5171.875000	-56.171318
5187.500000	-61.747299
5203.125000	-57.252857
5218.750000	-53.649677
5234.375000	-54.242569
5250.000000	-55.883389
5265.625000	-58.895676
5281.250000	-55.048843
5296.875000	-52.026245
5312.500000	-53.760178
5328.125000	-56.041183
5343.750000	-53.422962
5359.375000	-51.532917
5375.000000	-51.248459
5390.625000	-55.617916
5406.250000	-55.395603
5421.875000	-59.073410
5437.500000	-55.149918
5453.125000	-53.762470
5468.750000	-54.732712
5484.375000	-54.881367
5500.000000	-52.482182
5515.625000	-52.166023
5531.250000	-57.387142
5546.875000	-61.114296
5562.500000	-59.215771
5578.125000	-56.180099
5593.750000	-54.867691
5609.375000	-54.818970
5625.000000	-57.513294
5640.625000	-60.712448
5656.250000	-64.789047
5671.875000	-57.735542
5687.500000	-59.437500
5703.125000	-60.856781
5718.750000	-56.623543
5734.375000	-54.839680
5750.000000	-60.609863
5765.625000	-62.249855
5781.250000	-60.955208
5796.875000	-57.218796
5812.500000	-55.186214
5828.125000	-57.017273
5843.750000	-59.194141
5859.375000	-61.773365
5875.000000	-59.568035
5890.625000	-59.821198
5906.250000	-62.026810
5921.875000	-66.363625
5937.500000	-60.635674
5953.125000	-58.326256
5968.750000	-57.418705
5984.375000	-59.030678
6000.000000	-60.132580
6015.625000	-55.996719
6031.250000	-53.861412
6046.875000	-54.327873
6062.500000	-56.144505
6078.125000	-59.437679
6093.750000	-62.028240
6109.375000	-59.821533
6125.000000	-57.073418
6140.625000	-57.038010
6156.250000	-60.203327
6171.875000	-60.976891
6187.500000	-57.300541
6203.125000	-57.201847
6218.750000	-61.530785
6234.375000	-59.498753
6250.000000	-58.693176
6265.625000	-58.983837
6281.250000	-57.102753
6296.875000	-56.755909
6312.500000	-60.410934
6328.125000	-68.576797
6343.750000	-60.259407
6359.375000	-56.803501
6375.000000	-56.733795
6390.625000	-58.102692
6406.250000	-60.391247
6421.875000	-58.721546
6437.500000	-57.186264
6453.125000	-64.832100
6468.750000	-62.192013
6484.375000	-58.108833
6500.000000	-55.289371
6515.625000	-55.363483
6531.250000	-57.533737
6546.875000	-61.181736
6562.500000	-63.154205
6578.125000	-62.491398
6593.750000	-62.379513
6609.375000	-58.567898
6625.000000	-59.180073
6640.625000	-60.295761
6656.250000	-60.939304
6671.875000	-63.674465
6687.500000	-66.010689
6703.125000	-65.831627
6718.750000	-63.523693
6734.375000	-60.660805
