Frequency (Hz)	Level (dB)
7562.500000	-99.139465
7578.125000	-99.170692
7593.750000	-99.259079
7609.375000	-99.454575
7625.000000	-99.402229
7640.625000	-99.318336
7656.250000	-99.301674
7671.875000	-99.473755
7687.500000	-99.497391
7703.125000	-99.400887
7718.750000	-99.583389
7734.375000	-99.459068
7750.000000	-99.420822
7765.625000	-99.641579
7781.250000	-99.452721
7796.875000	-99.348854
7812.500000	-99.058632
7828.125000	-99.199089
7843.750000	-99.228432
7859.375000	-99.123474
7875.000000	-99.300491
7890.625000	-99.106773
7906.250000	-98.939583
7921.875000	-99.120773
7937.500000	-99.231339
7953.125000	-99.197098
7968.750000	-99.297501
7984.375000	-99.121368
