Frequency (Hz)	Level (dB)
15.625000	-78.695847
31.250000	-76.337547
46.875000	-76.081528
62.500000	-79.354996
78.125000	-78.719475
93.750000	-78.372246
109.375000	-77.214256
125.000000	-75.058578
140.625000	-74.232292
156.250000	-76.924095
171.875000	-77.263908
187.500000	-77.171448
203.125000	-76.155167
218.750000	-72.778427
234.375000	-70.920685
250.000000	-70.895653
265.625000	-71.560143
281.250000	-71.449677
296.875000	-70.029358
312.500000	-70.742149
328.125000	-70.712799
343.750000	-68.994125
359.375000	-65.999947
375.000000	-61.529297
390.625000	-62.961117
406.250000	-67.241737
421.875000	-66.855591
437.500000	-64.821411
453.125000	-62.742043
468.750000	-64.763031
484.375000	-64.471077
500.000000	-63.703918
515.625000	-60.828388
531.250000	-58.355721
546.875000	-58.745487
562.500000	-59.649654
578.125000	-59.427433
593.750000	-61.900352
609.375000	-60.605125
625.000000	-61.894325
640.625000	-64.388680
656.250000	-65.193420
671.875000	-63.978535
687.500000	-60.443184
703.125000	-59.524979
718.750000	-61.232380
734.375000	-61.824940
750.000000	-60.308018
765.625000	-59.826744
781.250000	-56.276470
796.875000	-57.475960
812.500000	-61.101955
828.125000	-64.892929
843.750000	-65.938187
859.375000	-64.030830
875.000000	-61.517075
890.625000	-61.205185
906.250000	-62.625408
921.875000	-58.706909
937.500000	-60.151482
953.125000	-62.718208
968.750000	-60.241142
984.375000	-63.283634
1000.000000	-62.466877
1015.625000	-59.872841
1031.250000	-59.091236
1046.875000	-59.853813
1062.500000	-61.566338
1078.125000	-60.252831
1093.750000	-60.032520
1109.375000	-60.002876
1125.000000	-60.107063
1140.625000	-59.235001
1156.250000	-63.728878
1171.875000	-63.628963
1187.500000	-58.456631
1203.125000	-62.266514
1218.750000	-59.449520
1234.375000	-57.906017
1250.000000	-61.210293
1265.625000	-60.180450
1281.250000	-62.297680
1296.875000	-67.492622
1312.500000	-61.816387
1328.125000	-56.250164
1343.750000	-58.496780
1359.375000	-60.504589
1375.000000	-58.169525
1390.625000	-56.437134
1406.250000	-59.763062
1421.875000	-62.952927
1437.500000	-56.711575
1453.125000	-55.025795
1468.750000	-56.489910
1484.375000	-59.077950
1500.000000	-62.704723
1515.625000	-57.308292
1531.250000	-56.792664
1546.875000	-54.504814
1562.500000	-54.247875
1578.125000	-58.640633
1593.750000	-54.167034
1609.375000	-52.223824
1625.000000	-52.601742
1640.625000	-54.012058
1656.250000	-55.883137
1671.875000	-53.586311
1687.500000	-55.470432
1703.125000	-57.947777
1718.750000	-57.546654
1734.375000	-54.107727
1750.000000	-54.711994
1765.625000	-58.920326
1781.250000	-55.734306
1796.875000	-54.058086
1812.500000	-52.137306
1828.125000	-56.086151
1843.750000	-57.327255
1859.375000	-54.806885
1875.000000	-53.418011
