Frequency (Hz)	Level (dB)
15.625000	-83.626236
31.250000	-88.807373
46.875000	-84.543709
62.500000	-84.848587
78.125000	-84.656990
93.750000	-85.109390
109.375000	-85.109268
125.000000	-84.562019
140.625000	-82.870354
156.250000	-82.378487
171.875000	-83.310661
187.500000	-82.319336
203.125000	-81.698250
218.750000	-81.370674
234.375000	-80.971725
250.000000	-80.415009
265.625000	-80.763618
281.250000	-81.116653
296.875000	-80.458618
312.500000	-80.724747
328.125000	-81.133102
343.750000	-80.714973
359.375000	-79.916939
375.000000	-78.369408
390.625000	-79.099434
406.250000	-79.731598
421.875000	-79.865295
437.500000	-79.617966
453.125000	-78.653839
468.750000	-79.591232
484.375000	-79.740128
500.000000	-79.104774
515.625000	-77.749557
531.250000	-76.162018
546.875000	-76.961975
562.500000	-77.657455
578.125000	-77.578430
593.750000	-79.342491
609.375000	-78.752319
625.000000	-79.068626
640.625000	-79.249031
656.250000	-79.648834
671.875000	-79.381287
687.500000	-79.236816
703.125000	-78.977356
718.750000	-78.907898
734.375000	-78.820717
750.000000	-78.894318
765.625000	-78.386971
781.250000	-78.291466
796.875000	-78.796585
812.500000	-79.490944
828.125000	-79.581367
843.750000	-79.318710
859.375000	-79.170494
875.000000	-78.165176
890.625000	-77.894096
906.250000	-77.707642
921.875000	-77.508980
937.500000	-78.268326
953.125000	-78.540939
968.750000	-78.162415
984.375000	-77.763458
1000.000000	-76.612679
1015.625000	-76.635452
1031.250000	-77.323860
1046.875000	-78.492722
1062.500000	-78.623306
1078.125000	-77.932396
1093.750000	-77.843307
1109.375000	-77.951233
1125.000000	-77.934769
1140.625000	-77.825653
1156.250000	-76.818253
1171.875000	-75.880188
1187.500000	-75.407776
1203.125000	-76.379913
1218.750000	-77.427788
1234.375000	-77.410507
1250.000000	-76.689087
1265.625000	-76.951736
1281.250000	-77.039063
1296.875000	-78.186241
1312.500000	-77.000389
1328.125000	-74.789185
1343.750000	-76.016396
1359.375000	-77.994911
1375.000000	-78.152985
1390.625000	-78.276558
1406.250000	-77.929024
1421.875000	-77.098213
1437.500000	-76.322876
1453.125000	-77.375664
1468.750000	-77.427399
1484.375000	-77.735023
1500.000000	-77.433189
1515.625000	-77.731384
1531.250000	-77.976181
1546.875000	-78.018242
1562.500000	-77.948128
1578.125000	-78.000488
1593.750000	-75.790443
1609.375000	-74.258537
1625.000000	-77.215149
1640.625000	-77.249809
1656.250000	-77.298065
1671.875000	-75.776909
1687.500000	-75.006844
1703.125000	-75.642540
1718.750000	-75.953094
1734.375000	-77.231750
1750.000000	-77.391464
1765.625000	-77.868027
1781.250000	-75.600098
1796.875000	-73.094650
1812.500000	-74.726601
1828.125000	-77.403557
1843.750000	-76.896973
1859.375000	-76.528107
1875.000000	-76.724312
1890.625000	-74.497002
1906.250000	-73.221725
1921.875000	-72.433990
1937.500000	-73.381958
1953.125000	-75.875183
1968.750000	-75.464226
1984.375000	-75.518364
2000.000000	-76.543594
2015.625000	-73.414413
2031.250000	-73.867386
2046.875000	-75.371201
2062.500000	-73.908363
2078.125000	-70.956032
2093.750000	-70.888298
2109.375000	-74.813713
2125.000000	-75.491249
2140.625000	-71.626534
2156.250000	-71.001762
2171.875000	-71.992584
2187.500000	-76.055946
2203.125000	-76.765388
2218.750000	-75.632179
2234.375000	-73.827843
2250.000000	-74.364052
2265.625000	-74.605682
2281.250000	-77.157516
2296.875000	-77.129639
2312.500000	-77.453873
2328.125000	-77.709763
2343.750000	-76.467712
2359.375000	-76.861847
2375.000000	-78.484352
2390.625000	-78.906754
2406.250000	-78.598907
2421.875000	-78.364258
2437.500000	-78.686722
2453.125000	-78.970238
2468.750000	-79.209717
2484.375000	-78.166855
2500.000000	-77.157158
2515.625000	-77.318855
2531.250000	-78.208847
2546.875000	-79.038254
2562.500000	-77.914215
2578.125000	-78.168404
2593.750000	-77.844345
2609.375000	-77.938026
2625.000000	-78.340019
2640.625000	-78.275787
2656.250000	-79.125198
2671.875000	-78.610863
2687.500000	-78.804314
2703.125000	-78.512581
2718.750000	-77.685257
2734.375000	-78.401657
2750.000000	-77.259003
2765.625000	-76.923180
2781.250000	-78.545891
2796.875000	-77.987328
2812.500000	-78.380470
2828.125000	-79.143814
2843.750000	-78.021553
2859.375000	-76.314201
2875.000000	-76.191544
2890.625000	-75.459953
2906.250000	-75.102020
2921.875000	-76.604179
2937.500000	-77.213799
2953.125000	-76.534073
2968.750000	-76.441071
2984.375000	-78.654999
3000.000000	-78.478653
3015.625000	-76.142838
3031.250000	-75.035301
3046.875000	-75.345276
3062.500000	-76.297508
3078.125000	-75.865433
3093.750000	-76.070091
3109.375000	-76.546173
3125.000000	-75.406975
3140.625000	-76.430527
3156.250000	-77.246773
3171.875000	-76.436859
3187.500000	-76.324409
3203.125000	-77.821777
3218.750000	-78.255898
3234.375000	-77.737587
3250.000000	-75.902138
3265.625000	-73.500214
3281.250000	-72.267235
3296.875000	-73.920036
3312.500000	-77.607437
3328.125000	-76.312363
3343.750000	-75.817451
3359.375000	-74.090279
3375.000000	-75.061005
3390.625000	-78.412537
3406.250000	-75.498566
3421.875000	-75.549767
3437.500000	-76.854973
3453.125000	-78.631378
3468.750000	-77.445930
3484.375000	-74.809158
3500.000000	-74.738297
3515.625000	-75.599365
3531.250000	-77.383644
3546.875000	-76.532852
3562.500000	-75.360527
3578.125000	-74.484741
3593.750000	-75.828735
3609.375000	-75.342918
3625.000000	-76.383392
3640.625000	-75.568855
3656.250000	-73.622131
3671.875000	-75.114433
3687.500000	-74.839378
3703.125000	-77.617447
3718.750000	-75.433250
3734.375000	-73.128181
3750.000000	-73.955360
3765.625000	-75.336472
3781.250000	-77.195236
3796.875000	-73.270752
3812.500000	-72.166252
3828.125000	-74.157745
3843.750000	-74.886681
3859.375000	-77.144508
3875.000000	-75.169456
3890.625000	-73.643166
3906.250000	-73.477310
3921.875000	-74.639526
3937.500000	-74.737015
3953.125000	-74.511604
3968.750000	-74.048615
3984.375000	-74.161674
4000.000000	-75.209106
4015.625000	-75.374588
4031.250000	-75.902412
4046.875000	-70.639412
4062.500000	-71.116669
4078.125000	-74.023514
4093.750000	-75.688278
4109.375000	-74.596107
4125.000000	-72.454071
4140.625000	-71.216881
4156.250000	-72.445457
4171.875000	-73.840729
4187.500000	-72.642670
4203.125000	-72.184380
4218.750000	-76.058907
4234.375000	-78.135452
4250.000000	-73.843605
4265.625000	-72.020714
4281.250000	-71.428848
4296.875000	-72.273834
4312.500000	-76.588272
4328.125000	-77.096375
4343.750000	-74.475327
4359.375000	-73.522873
4375.000000	-74.803154
4390.625000	-75.344772
4406.250000	-76.071106
4421.875000	-76.570450
4437.500000	-74.988495
4453.125000	-74.599815
4468.750000	-74.622040
4484.375000	-74.071777
4500.000000	-72.270218
4515.625000	-72.663437
4531.250000	-74.133980
4546.875000	-76.025276
4562.500000	-78.292458
4578.125000	-77.282051
4593.750000	-77.057129
4609.375000	-77.525139
4625.000000	-78.320030
4640.625000	-78.456352
4656.250000	-77.446075
4671.875000	-77.584785
4687.500000	-78.225494
4703.125000	-78.930122
4718.750000	-79.327003
4734.375000	-77.286659
4750.000000	-78.046631
4765.625000	-78.632896
4781.250000	-78.391724
4796.875000	-78.866760
4812.500000	-78.889786
4828.125000	-78.219742
4843.750000	-78.262489
4859.375000	-79.149757
4875.000000	-79.459854
4890.625000	-79.616608
4906.250000	-80.312096
4921.875000	-80.609245
4937.500000	-80.521645
4953.125000	-79.976852
4968.750000	-79.764282
4984.375000	-79.583145
5000.000000	-79.665245
5015.625000	-79.716606
5031.250000	-79.921028
5046.875000	-79.647865
5062.500000	-80.042183
5078.125000	-80.376816
5093.750000	-80.456078
5109.375000	-80.522446
5125.000000	-79.982315
5140.625000	-80.160522
5156.250000	-79.477531
5171.875000	-77.941986
5187.500000	-78.358101
5203.125000	-78.976646
5218.750000	-79.418648
5234.375000	-78.886803
5250.000000	-78.809784
5265.625000	-78.086983
5281.250000	-76.649841
5296.875000	-77.569519
5312.500000	-77.848434
5328.125000	-76.945114
5343.750000	-76.650978
5359.375000	-78.461113
5375.000000	-78.595230
5390.625000	-78.678444
5406.250000	-78.111984
5421.875000	-75.347107
5437.500000	-75.083870
5453.125000	-76.583618
5468.750000	-77.546425
5484.375000	-77.331795
5500.000000	-76.717667
5515.625000	-75.040886
5531.250000	-75.444153
5546.875000	-76.252052
5562.500000	-76.374741
5578.125000	-75.973946
5593.750000	-76.742256
5609.375000	-75.880989
5625.000000	-75.093414
5640.625000	-75.985603
5656.250000	-77.760300
5671.875000	-75.606422
5687.500000	-75.132118
5703.125000	-76.760750
5718.750000	-77.884178
5734.375000	-77.698296
5750.000000	-77.539398
5765.625000	-76.679604
5781.250000	-76.274940
5796.875000	-77.343727
5812.500000	-77.892212
5828.125000	-77.495171
5843.750000	-77.320663
5859.375000	-76.596504
5875.000000	-79.058212
5890.625000	-79.755440
5906.250000	-78.134529
5921.875000	-78.408676
5937.500000	-79.133667
5953.125000	-79.049614
5968.750000	-79.743927
5984.375000	-80.195702
6000.000000	-80.186256
6015.625000	-80.632164
6031.250000	-81.341263
6046.875000	-80.736748
6062.500000	-80.918709
6078.125000	-81.143501
6093.750000	-81.064316
6109.375000	-80.765640
6125.000000	-81.355034
6140.625000	-81.331520
6156.250000	-81.442169
6171.875000	-81.746590
6187.500000	-81.573883
6203.125000	-81.706390
6218.750000	-82.239441
6234.375000	-82.390427
6250.000000	-82.700180
6265.625000	-82.438980
6281.250000	-82.339783
6296.875000	-82.635742
6312.500000	-82.515175
6328.125000	-82.607651
6343.750000	-83.186180
6359.375000	-83.587776
6375.000000	-83.088036
6390.625000	-83.237160
6406.250000	-83.377304
6421.875000	-83.728737
6437.500000	-83.707085
6453.125000	-83.798759
6468.750000	-83.511635
6484.375000	-83.922302
