Frequency (Hz)	Level (dB)
15.625000	-83.748444
31.250000	-89.895020
46.875000	-86.583878
62.500000	-84.798584
78.125000	-83.606674
93.750000	-84.589287
109.375000	-84.722321
125.000000	-84.443375
140.625000	-83.920876
156.250000	-83.554619
171.875000	-83.233322
187.500000	-82.440262
203.125000	-81.591873
218.750000	-80.873863
234.375000	-79.388054
250.000000	-78.623657
265.625000	-79.149551
281.250000	-79.296638
296.875000	-78.598595
312.500000	-79.544930
328.125000	-79.577896
343.750000	-78.977524
359.375000	-76.780342
375.000000	-73.499176
390.625000	-74.534279
406.250000	-78.342201
421.875000	-78.544868
437.500000	-77.602974
453.125000	-75.587036
468.750000	-76.869408
484.375000	-77.197006
500.000000	-76.672012
515.625000	-75.834633
531.250000	-74.254578
546.875000	-74.251709
562.500000	-75.472282
578.125000	-74.575394
593.750000	-76.269150
609.375000	-76.231583
625.000000	-77.369904
640.625000	-78.175293
656.250000	-79.205650
671.875000	-78.666557
687.500000	-78.088020
703.125000	-76.877930
718.750000	-76.703300
734.375000	-77.891594
750.000000	-77.987007
765.625000	-77.511948
781.250000	-76.954361
796.875000	-77.819099
812.500000	-79.160210
828.125000	-79.126335
843.750000	-78.869431
859.375000	-78.139862
875.000000	-77.424370
890.625000	-76.551491
906.250000	-75.659706
921.875000	-76.143211
937.500000	-76.911362
953.125000	-76.949760
968.750000	-75.220657
984.375000	-75.141373
1000.000000	-74.368698
1015.625000	-73.556854
1031.250000	-73.535812
1046.875000	-75.760208
1062.500000	-77.102913
1078.125000	-74.284981
1093.750000	-72.123924
1109.375000	-71.830009
1125.000000	-72.277695
1140.625000	-74.019745
1156.250000	-75.963524
1171.875000	-74.000191
1187.500000	-70.264458
1203.125000	-70.354637
1218.750000	-74.534180
1234.375000	-76.361259
1250.000000	-73.664421
1265.625000	-72.330582
1281.250000	-70.860809
1296.875000	-73.313118
1312.500000	-72.525597
1328.125000	-68.840904
1343.750000	-69.410286
1359.375000	-72.958542
1375.000000	-74.956482
1390.625000	-75.499641
1406.250000	-73.701591
1421.875000	-72.262115
1437.500000	-72.238152
1453.125000	-73.273911
1468.750000	-76.244316
1484.375000	-72.069527
1500.000000	-69.452309
1515.625000	-72.751152
1531.250000	-75.296486
1546.875000	-75.463951
1562.500000	-70.947372
1578.125000	-70.838829
1593.750000	-69.851845
1609.375000	-67.327980
1625.000000	-70.342812
1640.625000	-73.469727
1656.250000	-70.754326
1671.875000	-68.100418
1687.500000	-67.885010
1703.125000	-71.864944
1718.750000	-69.594566
1734.375000	-70.011520
1750.000000	-73.975800
1765.625000	-69.308426
1781.250000	-66.938812
1796.875000	-67.038773
1812.500000	-71.161530
1828.125000	-72.882500
1843.750000	-70.715279
1859.375000	-70.517975
1875.000000	-73.422340
1890.625000	-69.926285
1906.250000	-66.891777
1921.875000	-65.797882
1937.500000	-67.459396
1953.125000	-73.201126
1968.750000	-70.388206
1984.375000	-70.374985
2000.000000	-72.786049
2015.625000	-71.284058
2031.250000	-68.685371
2046.875000	-67.158691
2062.500000	-68.420631
2078.125000	-69.062263
2093.750000	-69.113785
2109.375000	-68.281090
2125.000000	-66.956871
2140.625000	-66.697601
2156.250000	-70.206474
2171.875000	-75.062263
2187.500000	-77.011909
2203.125000	-73.906097
2218.750000	-70.790184
2234.375000	-67.938316
2250.000000	-69.316948
2265.625000	-71.170937
2281.250000	-68.527290
2296.875000	-68.698837
2312.500000	-72.656776
2328.125000	-74.387093
2343.750000	-71.108475
2359.375000	-71.106781
