Frequency (Hz)	Level (dB)
15.625000	-68.993790
31.250000	-71.538094
46.875000	-74.742607
62.500000	-73.644447
78.125000	-72.182854
93.750000	-73.055878
109.375000	-72.376839
125.000000	-73.557610
140.625000	-75.450432
156.250000	-75.952690
171.875000	-75.561150
187.500000	-73.700745
203.125000	-72.551147
218.750000	-69.910583
234.375000	-67.820251
250.000000	-66.385368
265.625000	-66.960495
281.250000	-68.612595
296.875000	-68.138542
312.500000	-69.369934
328.125000	-70.548309
343.750000	-68.239700
359.375000	-65.277779
375.000000	-60.789860
390.625000	-61.631584
406.250000	-67.322777
421.875000	-68.604004
437.500000	-66.474632
453.125000	-63.710148
468.750000	-64.591286
484.375000	-65.842781
500.000000	-66.829330
515.625000	-66.992752
531.250000	-64.964378
546.875000	-63.093990
562.500000	-63.822418
578.125000	-63.838589
593.750000	-64.182426
609.375000	-66.025879
625.000000	-67.011421
640.625000	-68.835884
656.250000	-72.094604
671.875000	-73.371147
687.500000	-69.924316
703.125000	-67.738136
718.750000	-68.728508
734.375000	-72.576134
750.000000	-72.081573
765.625000	-70.384789
781.250000	-72.105446
796.875000	-72.441025
812.500000	-75.836472
828.125000	-74.598839
843.750000	-75.089371
859.375000	-75.234177
875.000000	-74.235580
890.625000	-75.991295
906.250000	-76.217560
921.875000	-76.108650
937.500000	-74.316414
953.125000	-73.022789
968.750000	-71.339561
984.375000	-73.017746
1000.000000	-75.153389
1015.625000	-72.656509
1031.250000	-73.932579
1046.875000	-71.744743
1062.500000	-71.665619
1078.125000	-71.022438
1093.750000	-71.556549
1109.375000	-68.621750
1125.000000	-69.243744
1140.625000	-70.419449
1156.250000	-73.833115
1171.875000	-71.385414
1187.500000	-67.158989
1203.125000	-66.696518
1218.750000	-69.301140
1234.375000	-71.722443
1250.000000	-70.796158
1265.625000	-66.589806
1281.250000	-65.437408
1296.875000	-68.547630
1312.500000	-70.587746
1328.125000	-69.591644
1343.750000	-69.181480
1359.375000	-71.232079
1375.000000	-74.025444
1390.625000	-74.693626
1406.250000	-69.729134
1421.875000	-67.214867
1437.500000	-71.436653
1453.125000	-78.126923
1468.750000	-77.028671
