Time	Sep	R	Theta	Phi
7820	5	0.9999779997579946	0.0	0.5236114777699694
7840	5	0.9999779997579946	0.0	0.5236114777699694
7860	5	0.9999779997579946	0.0	0.5236114777699694
7880	5	0.9999779997579946	0.0	0.5236114777699694
7900	5	0.9999779997579946	0.0	0.5236114777699694
7920	5	0.9999779997579946	0.0	0.5236114777699694
7940	5	0.9999779997579946	0.0	0.5236114777699694
9060	6	0.9999852248908481	0.0	2.0071153797836527
9080	6	0.9999852248908481	0.0	2.0071153797836527
9100	6	0.9999852248908481	0.0	2.0071153797836527
9120	6	0.9999779997579946	0.0	2.094407804564866
9140	6	0.9999852248908481	0.0	2.0071153797836527
9160	6	0.9999779997579946	0.0	2.094407804564866
9180	6	0.9999852248908481	0.0	2.0071153797836527
9200	6	0.9999852248908481	0.0	2.0071153797836527
9220	6	0.9999779997579946	0.0	2.094407804564866
9240	6	0.9999779997579946	0.0	2.094407804564866
9260	6	0.9999852248908481	0.0	2.0071153797836527
9280	6	0.9999852248908481	0.0	2.0071153797836527
9300	6	0.9999852248908481	0.0	2.0071153797836527
9320	6	0.9999852248908481	0.0	2.0071153797836527
9340	6	0.9999852248908481	0.0	2.0071153797836527
9360	6	0.9999852248908481	0.0	2.0071153797836527
9380	6	0.9999852248908481	0.0	2.0071153797836527
9400	6	0.9999852248908481	0.0	2.0071153797836527
9420	6	0.9999852248908481	0.0	2.0071153797836527
10600	7	0.9999701245537288	0.0	2.8798049779614643
10620	7	0.9999701245537288	0.0	2.8798049779614643
10640	7	0.9999839998719979	0.0	2.967105828571459
10660	7	0.9999701245537288	0.0	2.8798049779614643
10680	7	0.9999701245537288	0.0	2.8798049779614643
10700	7	1.0000000449999988	0.0	2.7925482555643137
10720	7	1.0000000449999988	0.0	2.7925482555643137
10740	7	1.0000000449999988	0.0	2.7925482555643137
10760	7	1.0000000449999988	0.0	2.7925482555643137
10820	8	0.999973919659908	0.0	-2.4434228927824444
10840	8	0.999973919659908	0.0	-2.4434228927824444
10840	9	1.0000527986061536	0.0	2.18165336137144
10860	8	0.999973919659908	0.0	-2.4434228927824444
10860	9	1.0000527986061536	0.0	2.18165336137144
10860	10	1.0000091399582305	0.0	0.08731008894937044
10880	8	0.999973919659908	0.0	-2.4434228927824444
10880	9	1.0000527986061536	0.0	2.18165336137144
10880	10	0.9999839998719979	0.0	0.17448682501833415
10900	9	1.0000527986061536	0.0	2.18165336137144
10900	10	0.9999839998719979	0.0	0.17448682501833415
10920	10	0.9999839998719979	0.0	0.17448682501833415
10940	10	0.9999839998719979	0.0	0.17448682501833415
12700	11	0.9999779997579946	0.0	-2.617981175819824
12720	11	0.9999779997579946	0.0	-2.617981175819824
12740	11	0.9999779997579946	0.0	-2.617981175819824
12740	12	0.9999779997579946	0.0	0.5236114777699694
12760	11	0.9999779997579946	0.0	-2.617981175819824
12760	12	0.9999779997579946	0.0	0.5236114777699694
12780	11	0.9999779997579946	0.0	-2.617981175819824
12780	12	0.9999779997579946	0.0	0.5236114777699694
12800	11	0.9999779997579946	0.0	-2.617981175819824
12800	12	0.9999779997579946	0.0	0.5236114777699694
12820	11	0.9999779997579946	0.0	-2.617981175819824
12820	12	0.9999779997579946	0.0	0.5236114777699694
12840	12	0.9999779997579946	0.0	0.5236114777699694
12860	12	0.9999779997579946	0.0	0.5236114777699694
12880	12	0.9999779997579946	0.0	0.5236114777699694
12900	12	0.9999779997579946	0.0	0.5236114777699694
12920	12	0.9999779997579946	0.0	0.5236114777699694
12940	12	0.9999779997579946	0.0	0.5236114777699694
12960	12	0.9999779997579946	0.0	0.5236114777699694
13180	13	0.9999779997579946	0.0	0.5236114777699694
13200	13	0.9999779997579946	0.0	0.5236114777699694
13220	13	0.9999779997579946	0.0	0.5236114777699694
13240	13	0.9999779997579946	0.0	0.5236114777699694
13320	14	0.9999779997579946	0.0	0.5236114777699694
13340	14	0.9999779997579946	0.0	0.5236114777699694
13360	14	0.9999779997579946	0.0	0.5236114777699694
13380	14	0.9999779997579946	0.0	0.5236114777699694
13640	15	0.9999852248908481	0.0	-0.4363190529887563
13660	15	0.9999852248908481	0.0	-0.4363190529887563
13680	15	0.9999852248908481	0.0	-0.4363190529887563
13700	15	0.9999852248908481	0.0	-0.4363190529887563
