fileName,ch1,ch2,ch3,ch4,ch5,ch6
1a_pinknoise2_N_2.wav,0.31079,0.24704,0.25882,0.22009,0.2562,0.22284
1a_pinknoise_N_2.wav,0.30157,0.31351,0.23456,0.24158,0.25079,0.25195
1b_bird_N_2.wav,0.30795,0.24701,0.24536,0.24503,0.27225,0.26205
3a_pinknoise_Y_3.wav,0.015961,0.018219,0.069366,0.015808,0.018341,0.26749
5a_pinknoise_Y_2.wav,0.11502,0.14166,0.062836,0.065399,0.068756,0.14896
5b_bird_Y_2.wav,0.11044,0.13443,0.052612,0.059875,0.066376,0.15988
7a_pinknoise_N_3.wav,0.53217,0.65256,0.60669,0.72601,0.69006,0.6456
