fileName,ch1,ch2,ch3,ch4,ch5,ch6
Data\CompleteLabLocalisation\StandardisedPre\1a_pinknoise2_N_2.wav,ok,ok,ok,ok,ok,ok
Data\CompleteLabLocalisation\StandardisedPre\1a_pinknoise_N_2.wav,ok,ok,ok,ok,ok,ok
Data\CompleteLabLocalisation\StandardisedPre\1b_bird_N_2.wav,ok,ok,ok,ok,ok,ok
Data\CompleteLabLocalisation\StandardisedPre\3a_pinknoise_Y_3.wav,ok,ok,ok,ok,ok,ok
Data\CompleteLabLocalisation\StandardisedPre\5a_pinknoise_Y_2.wav,ok,ok,ok,ok,ok,ok
Data\CompleteLabLocalisation\StandardisedPre\5b_bird_Y_2.wav,ok,ok,ok,ok,ok,ok
Data\CompleteLabLocalisation\StandardisedPre\7a_pinknoise_N_3.wav,OverPower,OverPower,OverPower,OverPower,OverPower,OverPower
